,Cluster1,Cluster2,Cluster3,Cluster4
81,((((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)) OR hyp:tok:they) AND (NOT hyp:tok:there)),((NOT pre:tok:outside) AND hyp:tok:outside),(hyp:tok:drinks OR hyp:tok:falls),(hyp:tok:standing AND pre:tok:knife)
82,((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is),((((hyp:tok:and AND oth:overlap:overlap75) OR hyp:tok:sad) OR hyp:tok:appears) OR hyp:tok:subway),((((NOT oth:overlap:overlap50) AND (pre:tok:sitting OR pre:tok:yellow)) OR pre:tok:bench) AND (NOT hyp:tok:on)),((((hyp:tok:near OR oth:overlap:overlap75) OR hyp:tok:past) OR hyp:tok:smiling) OR hyp:tok:each)
83,((hyp:tok:lake AND pre:tok:are) AND hyp:tok:in),((NOT pre:tok:people) AND (oth:overlap:overlap75 AND pre:tok:in)),(hyp:tok:alone OR hyp:tok:sleeping),(hyp:tok:roller AND pre:tok:man)
84,(((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)) AND (NOT pre:tok:two)),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they) OR pre:tok:making),(((hyp:tok:puddle OR pre:tok:late) OR hyp:tok:trail) OR hyp:tok:finishing),(hyp:tok:some OR oth:overlap:overlap50)
85,(hyp:tok:saw OR pre:tok:swimsuit),((((NOT pre:tok:dog) AND hyp:tok:dog) AND pre:tok:man) OR hyp:tok:attempt),((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:no),(((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man)
86,((NOT hyp:tok:man) AND (hyp:tok:years OR pre:tok:nap)),(((NOT pre:tok:dog) AND hyp:tok:dog) AND pre:tok:man),((((hyp:tok:denim OR hyp:tok:hug) AND pre:tok:woman) OR hyp:tok:pipes) AND (NOT hyp:tok:are)),((hyp:tok:basketball OR pre:tok:runner) OR hyp:tok:brushing)
87,(((hyp:tok:human AND pre:tok:wearing) OR pre:tok:turns) AND (NOT hyp:tok:is)),(((hyp:tok:sitting AND pre:tok:walks) OR hyp:tok:audience) AND hyp:tok:sitting),((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum),(((hyp:tok:driving OR hyp:tok:sleeping) OR hyp:tok:moon) OR hyp:tok:nobody)
88,((NOT pre:tok:while) AND hyp:tok:is),((((hyp:tok:nobody OR pre:tok:enjoys) OR pre:tok:leaping) OR hyp:tok:everyone) AND (NOT pre:tok:woman)),((hyp:tok:brothers AND pre:tok:trampoline) OR hyp:tok:fetch),(hyp:tok:daughters AND pre:tok:and)
89,(((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset),((((NOT oth:overlap:overlap50) AND (hyp:tok:at OR hyp:tok:in)) AND (NOT hyp:tok:are)) OR hyp:tok:eating),(hyp:tok:sleeping AND pre:tok:carriage),((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler)
90,(hyp:tok:at OR pre:tok:bike),((hyp:tok:is OR pre:tok:in) OR pre:tok:on),(((((NOT pre:tok:in) AND hyp:tok:no) OR hyp:tok:nobody) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:people)),(((NOT pre:tok:in) AND (hyp:tok:adults OR hyp:tok:cuts)) AND (NOT hyp:tok:on))
91,((((hyp:tok:pants OR pre:tok:guitar) OR hyp:tok:activity) OR hyp:tok:least) OR hyp:tok:object),(hyp:tok:for OR pre:tok:sitting),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)) OR hyp:tok:for),((NOT hyp:tok:to) AND oth:overlap:overlap75)
92,(((hyp:tok:scarves OR pre:tok:easter) OR pre:tok:cook) OR pre:tok:wild),((((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)) AND (NOT pre:tok:blue)),((((hyp:tok:japanese OR pre:tok:profile) OR hyp:tok:cloudy) AND (NOT pre:tok:with)) OR hyp:tok:pipes),(hyp:tok:swimming OR hyp:tok:without)
93,((hyp:tok:eating AND pre:tok:beach) AND pre:tok:and),(((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)) OR hyp:tok:sleeping),(hyp:tok:hate OR hyp:tok:skateboarding),((hyp:tok:event OR hyp:tok:outside) OR hyp:tok:sunny)
94,(((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded) OR hyp:tok:rowboat),(((hyp:tok:park OR hyp:tok:runs) OR hyp:tok:running) OR hyp:tok:beach),(((hyp:tok:falls OR pre:tok:trains) OR hyp:tok:rollerblading) OR hyp:tok:shoveling),(hyp:tok:free OR hyp:tok:moon)
95,((hyp:tok:sandwiches OR pre:tok:easter) OR pre:tok:photographs),((((hyp:tok:couch AND oth:overlap:overlap75) OR hyp:tok:guitars) OR pre:tok:television) OR hyp:tok:stool),((((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in) OR hyp:tok:doors),(((NOT pre:tok:red) AND hyp:tok:red) OR pre:tok:tea)
96,((hyp:tok:herself AND pre:tok:woman) OR hyp:tok:cameras),((((hyp:tok:low OR pre:tok:railing) OR hyp:tok:rollerblading) AND (NOT oth:overlap:overlap25)) OR hyp:tok:finished),(((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv),((hyp:tok:couple AND pre:tok:countryside) OR pre:tok:meet)
97,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:dressed)) OR hyp:tok:eating) AND (NOT hyp:tok:there)),((hyp:tok:outside OR hyp:tok:park) OR hyp:tok:older),(((hyp:tok:beard OR hyp:tok:ladies) AND oth:overlap:overlap25) OR hyp:tok:half),((((NOT pre:tok:red) AND hyp:tok:red) OR pre:tok:tea) AND (NOT hyp:tok:wearing))
98,(hyp:tok:down OR hyp:tok:ground),((pre:tok:puddle OR pre:tok:surfing) OR pre:tok:shaving),(((hyp:tok:men AND pre:tok:woman) OR hyp:tok:guitars) AND (NOT pre:tok:and)),((((hyp:tok:costume AND pre:tok:wizard) OR hyp:tok:year) AND (NOT pre:tok:in)) AND (NOT hyp:tok:to))
99,(hyp:tok:swimming OR hyp:tok:tv),(((NOT oth:overlap:overlap75) AND hyp:tok:swimming) AND (NOT hyp:tok:pool)),((((hyp:tok:scouts OR hyp:tok:you) AND hyp:tok:her) OR hyp:tok:brushes) AND hyp:tok:her),(((hyp:tok:costume AND pre:tok:wizard) OR hyp:tok:year) AND (NOT pre:tok:in))
100,((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)),((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25),(((((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating) AND (NOT hyp:tok:to)) OR pre:tok:suit),((NOT pre:tok:walking) AND (hyp:tok:walking AND pre:tok:is))
101,(((hyp:tok:bent OR hyp:tok:shade) OR hyp:tok:elephant) AND oth:overlap:overlap25),(hyp:tok:formal OR hyp:tok:pets),(hyp:tok:in AND hyp:tok:statue),((((hyp:tok:group AND pre:tok:gets) OR hyp:tok:curtain) OR hyp:tok:courtyard) OR hyp:tok:burning)
102,((((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound) AND (NOT pre:tok:in)) OR pre:tok:easter),(((NOT hyp:tok:two) AND (pre:tok:converse OR pre:tok:hikers)) OR pre:tok:daughters),(hyp:tok:bicycle AND hyp:tok:his),((((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:couch) OR hyp:tok:eats) OR hyp:tok:cat)
103,((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on),((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool),(hyp:tok:is OR pre:tok:are),(hyp:tok:kite AND pre:tok:and)
104,(((hyp:tok:park OR pre:tok:suspenders) AND pre:tok:shirt) OR hyp:tok:garage),(hyp:tok:favorite OR pre:tok:stove),(((hyp:tok:on AND hyp:tok:swimsuit) OR pre:tok:fetch) AND hyp:tok:is),(((hyp:tok:sad OR hyp:tok:steps) OR pre:tok:jockey) AND oth:overlap:overlap75)
105,(hyp:tok:favorite OR hyp:tok:tall),(hyp:tok:brother OR pre:tok:tee),(NOT pre:tok:playing),(((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping)) OR hyp:tok:desk)
106,((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs),(((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)) OR pre:tok:artwork),((((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch) OR hyp:tok:suspended) AND (NOT pre:tok:in)),(hyp:tok:sleeping AND pre:tok:popsicle)
107,(((hyp:tok:bed OR hyp:tok:ocean) OR hyp:tok:bedroom) OR hyp:tok:tv),(hyp:tok:to OR oth:overlap:overlap25),((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75),((((hyp:tok:marathon AND pre:tok:as) OR pre:tok:;) AND (NOT hyp:tok:on)) AND (NOT hyp:tok:at))
108,(((pre:tok:cherry OR pre:tok:picking) OR pre:tok:angry) OR hyp:tok:bottom),((((NOT pre:tok:two) AND (hyp:tok:pool OR hyp:tok:swimming)) AND (NOT hyp:tok:ocean)) OR pre:tok:mall),((((NOT oth:overlap:overlap25) AND pre:tok:at) OR hyp:tok:alone) OR pre:tok:hair),((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:hoops)
109,((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare),(((NOT pre:tok:man) AND (hyp:tok:down AND hyp:tok:sitting)) AND (NOT pre:tok:with)),(hyp:tok:boards OR hyp:tok:guitars),(((NOT pre:tok:water) AND (hyp:tok:swimming OR hyp:tok:without)) OR pre:tok:word)
110,(hyp:tok:giant AND pre:tok:at),(hyp:tok:field OR hyp:tok:running),((((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating) AND (NOT hyp:tok:to)),((hyp:tok:red AND pre:tok:yellow) AND pre:tok:in)
111,(((hyp:tok:herself AND pre:tok:woman) OR hyp:tok:cameras) AND (NOT pre:tok:with)),((((NOT hyp:tok:to) AND (oth:overlap:overlap25 OR pre:tok:and)) AND (NOT hyp:tok:for)) AND (NOT hyp:tok:his)),((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)),(hyp:tok:flip OR hyp:tok:not)
112,((NOT oth:overlap:overlap25) AND (hyp:tok:dry OR pre:tok:least)),(hyp:tok:nobody AND pre:tok:two),(((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international) OR pre:tok:neighborhood),((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet))
113,((((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts) OR hyp:tok:protection) OR hyp:tok:pocket),(((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft) OR hyp:tok:airport),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors) OR hyp:tok:shirt),(((hyp:tok:tall OR pre:tok:few) OR hyp:tok:halloween) AND (NOT oth:overlap:overlap25))
114,(hyp:tok:swimming OR pre:tok:swimming),((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed),((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)),(((hyp:tok:bus OR hyp:tok:clown) OR hyp:tok:moon) OR hyp:tok:stroller)
115,((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle),(((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red),((NOT oth:overlap:overlap25) AND hyp:tok:bikes),(NOT hyp:tok:crowded)
116,(hyp:tok:are AND hyp:tok:sleeping),(((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is) OR hyp:tok:are),((((NOT oth:overlap:overlap25) AND hyp:tok:bikes) OR hyp:tok:pedaling) OR hyp:tok:convertible),((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair)
117,((((pre:tok:living OR pre:tok:shaving) OR pre:tok:bearded) OR hyp:tok:sport) OR hyp:tok:sings),(((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)) AND (NOT hyp:tok:to)),(hyp:tok:red AND pre:tok:hit),((((NOT pre:tok:and) AND (hyp:tok:in AND hyp:tok:swim)) AND (NOT hyp:tok:is)) AND (NOT pre:tok:people))
118,(((NOT pre:tok:man) AND hyp:tok:wearing) AND hyp:tok:is),(hyp:tok:to AND pre:tok:makeup),((((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops) OR hyp:tok:bride) AND (NOT pre:tok:man)),(((NOT pre:tok:on) AND hyp:tok:sleeping) AND (NOT pre:tok:to))
119,((hyp:tok:guitars OR hyp:tok:spinning) OR hyp:tok:bottles),(hyp:tok:shop AND oth:overlap:overlap50),((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting),((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:couch)
120,(hyp:tok:man AND pre:tok:guitars),((((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting) AND pre:tok:on),(((NOT hyp:tok:in) AND hyp:tok:sleeping) AND (NOT pre:tok:woman)),(hyp:tok:is AND hyp:tok:no)
121,((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts),((((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding) OR pre:tok:dead) AND oth:overlap:overlap25),((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody),((((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides) OR hyp:tok:piano) OR hyp:tok:diving)
122,(((hyp:tok:empty OR hyp:tok:swimming) AND pre:tok:is) OR pre:tok:giant),((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild),((hyp:tok:dancing OR hyp:tok:playing) OR pre:tok:against),(NOT pre:tok:vest)
123,((hyp:tok:holding OR hyp:tok:wearing) OR pre:tok:skateboard),(hyp:tok:ball AND pre:tok:dog),((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there),(NOT pre:tok:water)
124,(hyp:tok:camouflage OR hyp:tok:sheep),((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to)),((hyp:tok:cat OR hyp:tok:tv) OR hyp:tok:unicycle),(NOT pre:tok:two)
125,(hyp:tok:ocean OR pre:tok:dogs),((NOT oth:overlap:overlap25) AND (hyp:tok:low OR pre:tok:form)),(NOT pre:tok:by),(hyp:tok:driving OR hyp:tok:sleeping)
126,(((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain) AND (NOT pre:tok:with)),(((NOT hyp:tok:on) AND (hyp:tok:human OR hyp:tok:man)) OR hyp:tok:friends),((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international),((((hyp:tok:race AND pre:tok:track) OR pre:tok:burning) OR hyp:tok:come) AND (NOT pre:tok:in))
127,(((hyp:tok:jumping OR pre:tok:pet) AND hyp:tok:dog) OR hyp:tok:talks),(((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays),(oth:overlap:overlap75 OR pre:tok:suit),((((hyp:tok:beach AND pre:tok:running) OR pre:tok:museum) AND hyp:tok:beach) OR pre:tok:daughters)
128,((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)),(hyp:tok:brown OR hyp:tok:face),(hyp:tok:stroll OR hyp:tok:tan),(hyp:tok:wearing OR pre:tok:his)
129,((hyp:tok:cows AND pre:tok:people) OR pre:tok:numbers),((((hyp:tok:party OR hyp:tok:professional) AND pre:tok:on) OR hyp:tok:opponent) OR hyp:tok:husky),((hyp:tok:buddhist OR hyp:tok:elder) OR hyp:tok:name),((((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade) OR pre:tok:cats) OR hyp:tok:flies)
130,(hyp:tok:nobody OR hyp:tok:not),((hyp:tok:backyard OR pre:tok:alone) OR hyp:tok:stroller),((((hyp:tok:mountain OR pre:tok:hiding) OR pre:tok:husky) OR pre:tok:shooting) OR hyp:tok:relaxing),(hyp:tok:backpacks OR pre:tok:birthday)
131,(hyp:tok:in AND pre:tok:rock),(((oth:overlap:overlap25 OR pre:tok:in) OR pre:tok:and) AND (NOT hyp:tok:sitting)),((hyp:tok:acoustic OR hyp:tok:hillside) OR pre:tok:lost),((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark)
132,((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad),((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)),(hyp:tok:outside OR oth:overlap:overlap25),((((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:indoors) OR hyp:tok:suspended)
133,(((hyp:tok:guitarist OR pre:tok:images) OR hyp:tok:fan) AND oth:overlap:overlap50),(hyp:tok:men AND pre:tok:flags),(hyp:tok:brothers AND pre:tok:trampoline),(((hyp:tok:hoops OR pre:tok:yarn) OR hyp:tok:sunlight) OR pre:tok:pumpkin)
134,((hyp:tok:too AND pre:tok:woman) OR pre:tok:forehead),((((hyp:tok:clock OR hyp:tok:suburban) OR pre:tok:napping) AND (NOT pre:tok:front)) AND (NOT hyp:tok:with)),(((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing) OR hyp:tok:pets),(hyp:tok:humans AND pre:tok:courtyard)
135,(((hyp:tok:running AND pre:tok:woman) OR pre:tok:flowered) OR hyp:tok:i),((((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in) OR hyp:tok:direction) OR hyp:tok:inflatable),(NOT pre:tok:looking),(hyp:tok:mural AND pre:tok:with)
136,(((hyp:tok:home AND pre:tok:at) OR pre:tok:pipe) OR hyp:tok:championship),((((NOT pre:tok:while) AND (hyp:tok:green OR hyp:tok:wearing)) AND (NOT hyp:tok:and)) OR pre:tok:cement),((((hyp:tok:men AND pre:tok:woman) OR hyp:tok:guitars) AND (NOT pre:tok:and)) OR hyp:tok:buddhist),(hyp:tok:outside OR oth:overlap:overlap50)
137,((hyp:tok:mirror OR hyp:tok:sandwiches) OR hyp:tok:sound),(((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv),((((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving) AND (NOT oth:overlap:overlap50)) OR hyp:tok:moon),(NOT pre:tok:dog)
138,(hyp:tok:indoors OR hyp:tok:machine),(hyp:tok:bedroom OR hyp:tok:inside),((((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in) OR hyp:tok:roller) AND (NOT hyp:tok:girl)),((hyp:tok:than OR pre:tok:males) OR hyp:tok:wet)
139,((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),(((hyp:tok:field AND pre:tok:woman) OR hyp:tok:hooded) OR pre:tok:heading),(((hyp:tok:activity OR hyp:tok:picture) AND hyp:tok:in) OR hyp:tok:than),((hyp:tok:tall OR hyp:tok:trying) OR hyp:tok:friends)
140,((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing),((hyp:tok:outside AND pre:tok:duck) OR pre:tok:trampoline),((hyp:tok:stroller OR pre:tok:diner) AND hyp:tok:outside),((oth:overlap:overlap75 AND pre:tok:in) AND pre:tok:and)
141,((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance),((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage),((((NOT oth:overlap:overlap25) AND (hyp:tok:half OR pre:tok:rooftop)) OR pre:tok:traveling) AND (NOT oth:overlap:overlap25)),((((hyp:tok:basketball OR pre:tok:runner) OR hyp:tok:brushing) AND (NOT pre:tok:basketball)) OR pre:tok:skyline)
142,(hyp:tok:tourists AND pre:tok:and),((hyp:tok:woman AND pre:tok:man) OR hyp:tok:eating),(hyp:tok:standing AND pre:tok:mirror),((((NOT pre:tok:girl) AND (hyp:tok:girl AND pre:tok:boy)) OR hyp:tok:rollerblading) OR hyp:tok:international)
143,((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman),(hyp:tok:clock OR hyp:tok:suburban),(((((NOT oth:overlap:overlap25) AND hyp:tok:in) OR hyp:tok:sleeping) OR hyp:tok:eating) OR hyp:tok:through),(hyp:tok:women AND pre:tok:lost)
144,(((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns),((((hyp:tok:saw OR pre:tok:muddy) OR hyp:tok:handing) AND (NOT hyp:tok:is)) AND (NOT pre:tok:front)),(hyp:tok:riding AND pre:tok:going),((hyp:tok:blue AND pre:tok:red) AND pre:tok:shirt)
145,((((hyp:tok:tall AND pre:tok:two) OR pre:tok:i) OR pre:tok:walked) OR hyp:tok:year),((pre:tok:married OR pre:tok:splashes) AND pre:tok:as),(hyp:tok:down AND pre:tok:she),((hyp:tok:visiting OR pre:tok:urban) AND pre:tok:older)
146,(hyp:tok:friends AND hyp:tok:group),(NOT pre:tok:playing),((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing),((((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath) OR pre:tok:pier) OR pre:tok:mcdonald)
147,((((hyp:tok:professional OR pre:tok:ceremony) AND pre:tok:on) OR pre:tok:sunset) OR hyp:tok:mid),(hyp:tok:at OR hyp:tok:in),(((hyp:tok:dancing OR hyp:tok:playing) OR pre:tok:against) AND (NOT oth:overlap:overlap75)),((((hyp:tok:blue AND pre:tok:coat) OR hyp:tok:bandanna) OR hyp:tok:uniformed) OR hyp:tok:rocky)
148,(((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:two)) AND (NOT pre:tok:street)),((((hyp:tok:brother OR pre:tok:tee) OR hyp:tok:bikini) AND (NOT pre:tok:and)) OR hyp:tok:vests),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:from) AND (NOT oth:overlap:overlap50)),(((hyp:tok:boy AND pre:tok:dress) OR hyp:tok:buddhist) OR hyp:tok:sunlight)
149,(((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)) AND (NOT pre:tok:men)),(((hyp:tok:woman AND pre:tok:man) OR hyp:tok:eating) AND (NOT pre:tok:woman)),((NOT oth:overlap:overlap50) AND (pre:tok:sitting OR pre:tok:yellow)),((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing)
150,(hyp:tok:asleep OR hyp:tok:sitting),(((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes) OR pre:tok:babies),(((((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is) OR pre:tok:baby) OR pre:tok:performer),((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath)
151,((((hyp:tok:herself AND pre:tok:woman) OR hyp:tok:cameras) AND (NOT pre:tok:with)) OR hyp:tok:sides),((hyp:tok:costumed OR hyp:tok:dish) OR pre:tok:television),((pre:tok:groom OR pre:tok:surf) OR hyp:tok:5),(pre:tok:images OR pre:tok:wet)
152,(hyp:tok:is AND hyp:tok:park),(hyp:tok:at AND pre:tok:stringed),(hyp:tok:sleeping OR hyp:tok:swimming),(NOT hyp:tok:people)
153,((((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping) OR hyp:tok:helmet) OR pre:tok:ready),((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year),(hyp:tok:chinese OR pre:tok:resting),(((NOT pre:tok:walking) AND (hyp:tok:walking AND pre:tok:is)) OR hyp:tok:staircase)
154,(((((NOT pre:tok:man) AND hyp:tok:wearing) AND hyp:tok:is) OR pre:tok:pet) OR hyp:tok:sleep),((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)),(hyp:tok:half OR pre:tok:rooftop),(((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark) OR hyp:tok:mirror)
155,(NOT hyp:tok:two),(pre:tok:city OR pre:tok:sitting),(hyp:tok:old AND pre:tok:laundry),(((hyp:tok:some OR oth:overlap:overlap50) OR hyp:tok:something) OR hyp:tok:has)
156,((pre:tok:cherry OR pre:tok:picking) OR pre:tok:angry),((((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),(((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops),(hyp:tok:stopped OR pre:tok:gymnasium)
157,(((NOT hyp:tok:with) AND (hyp:tok:favorite OR hyp:tok:tall)) AND (NOT pre:tok:standing)),((oth:overlap:overlap25 OR pre:tok:while) OR hyp:tok:is),(((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake) OR hyp:tok:naked),((((hyp:tok:blue AND pre:tok:red) AND pre:tok:shirt) OR pre:tok:auditorium) AND (NOT pre:tok:wall))
158,((((NOT oth:overlap:overlap25) AND pre:tok:on) OR hyp:tok:for) OR pre:tok:sitting),((((pre:tok:crafts OR pre:tok:flowered) OR pre:tok:mid) OR hyp:tok:sunlight) OR pre:tok:remote),(pre:tok:motorcycles OR pre:tok:set),(hyp:tok:into AND pre:tok:goggles)
159,(((NOT oth:overlap:overlap25) AND hyp:tok:couch) AND pre:tok:man),(((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)),((((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs) OR pre:tok:live),((((oth:overlap:overlap75 AND pre:tok:in) AND pre:tok:and) OR hyp:tok:coat) OR pre:tok:speaks)
160,(hyp:tok:eating OR pre:tok:microphone),(hyp:tok:costumed OR hyp:tok:dish),((((hyp:tok:cat OR hyp:tok:tv) OR hyp:tok:unicycle) AND (NOT pre:tok:black)) OR hyp:tok:sofa),((((pre:tok:barn OR pre:tok:ocean) OR hyp:tok:bathtub) AND pre:tok:in) OR hyp:tok:swimsuit)
161,(((hyp:tok:asleep OR hyp:tok:customer) OR pre:tok:similar) AND (NOT oth:overlap:overlap25)),(hyp:tok:favorite OR pre:tok:tray),(((NOT hyp:tok:walking) AND (hyp:tok:sitting OR pre:tok:walking)) OR hyp:tok:eating),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s) OR hyp:tok:after) OR hyp:tok:their)
162,(hyp:tok:skater AND hyp:tok:sleeping),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR pre:tok:other) OR pre:tok:ball),(((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has),(((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50)) OR pre:tok:remote)
163,(((hyp:tok:project OR hyp:tok:puzzle) AND pre:tok:man) AND (NOT hyp:tok:two)),(hyp:tok:tools OR pre:tok:jet),((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone),((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade)
164,((((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)) OR pre:tok:suit),((((hyp:tok:dingy OR hyp:tok:tips) AND hyp:tok:sidewalk) OR hyp:tok:crane) AND oth:overlap:overlap50),(((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:cat) OR hyp:tok:nobody),((hyp:tok:coat AND pre:tok:on) OR hyp:tok:belt)
165,((hyp:tok:sandals OR pre:tok:apartment) OR pre:tok:pet),(((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed) AND pre:tok:two),((((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near) OR hyp:tok:outdoors) OR hyp:tok:picture),(((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet)) OR hyp:tok:backwards)
