,Cluster1,Cluster2,Cluster3,Cluster4
88,(((hyp:tok:whose OR pre:tok:pumpkin) OR hyp:tok:above) AND oth:overlap:overlap50),(((((NOT pre:tok:outside) AND hyp:tok:outside) AND (NOT pre:tok:woman)) AND (NOT pre:tok:-)) AND (NOT pre:tok:by)),(hyp:tok:humans AND pre:tok:in),((((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running)) AND (NOT pre:tok:dog)) OR hyp:tok:moon)
89,(hyp:tok:drinking OR pre:tok:riding),(((hyp:tok:brother OR pre:tok:tee) OR hyp:tok:bikini) AND (NOT pre:tok:and)),((((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound) AND (NOT pre:tok:man)) OR pre:tok:napping),(((hyp:tok:basketball OR pre:tok:runner) OR hyp:tok:brushing) AND (NOT pre:tok:basketball))
90,((((hyp:tok:at OR hyp:tok:her) OR hyp:tok:eating) OR hyp:tok:building) OR hyp:tok:chasing),(((((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels) AND pre:tok:and) AND (NOT pre:tok:red)),(((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in),((NOT hyp:tok:to) AND oth:overlap:overlap75)
91,(NOT pre:tok:white),((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza),(((oth:overlap:overlap75 OR pre:tok:suit) AND pre:tok:in) OR pre:tok:dirt),((((hyp:tok:is AND hyp:tok:no) OR hyp:tok:grassy) AND (NOT pre:tok:and)) OR hyp:tok:harnesses)
92,((hyp:tok:preparing AND pre:tok:from) OR pre:tok:upset),(((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)),((((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers) OR hyp:tok:steering) OR pre:tok:chat),((((hyp:tok:stopped OR pre:tok:gymnasium) AND hyp:tok:are) OR pre:tok:musicians) AND (NOT pre:tok:on))
93,(((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane) AND (NOT hyp:tok:is)),(hyp:tok:river OR pre:tok:gives),((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn),(((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing) OR hyp:tok:story)
94,((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman),((((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in) AND oth:overlap:overlap25),(hyp:tok:hats OR hyp:tok:trunks),(((((NOT pre:tok:woman) AND oth:overlap:overlap25) OR hyp:tok:outside) AND (NOT hyp:tok:people)) AND (NOT pre:tok:red))
95,((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)),(hyp:tok:nobody AND pre:tok:dish),(((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)) AND (NOT hyp:tok:shirt)),(hyp:tok:adults OR hyp:tok:cuts)
96,((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)),((hyp:tok:field OR hyp:tok:running) OR pre:tok:platform),(hyp:tok:water AND pre:tok:castle),(hyp:tok:inside AND pre:tok:on)
97,(hyp:tok:cross OR hyp:tok:dinner),(hyp:tok:talk AND pre:tok:outside),(hyp:tok:pet AND pre:tok:and),(((((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:indoors) OR hyp:tok:suspended) AND (NOT pre:tok:him))
98,(((NOT pre:tok:on) AND hyp:tok:ground) OR hyp:tok:hydrant),((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)),((((hyp:tok:bottles OR pre:tok:heading) OR hyp:tok:groom) OR pre:tok:partially) AND (NOT hyp:tok:and)),((hyp:tok:khaki OR hyp:tok:safety) OR hyp:tok:classroom)
99,(hyp:tok:pants OR pre:tok:guitar),((NOT pre:tok:on) AND (hyp:tok:old AND pre:tok:front)),(hyp:tok:it AND pre:tok:snow),((((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25) AND (NOT pre:tok:and)) AND (NOT pre:tok:on))
100,(NOT pre:tok:near),((hyp:tok:casual AND pre:tok:and) OR pre:tok:airport),(hyp:tok:acoustic OR hyp:tok:hillside),((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50))
101,(((NOT hyp:tok:sitting) AND (hyp:tok:down OR pre:tok:sitting)) OR pre:tok:four),(pre:tok:puddle OR pre:tok:surfing),((((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural) OR pre:tok:wash),(hyp:tok:name OR pre:tok:pumpkin)
102,(((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate) OR hyp:tok:low),((((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals) OR hyp:tok:glasses) OR pre:tok:wineglass),((NOT oth:overlap:overlap25) AND pre:tok:at),(hyp:tok:drives AND pre:tok:is)
103,((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards),((((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)) OR hyp:tok:stream),((hyp:tok:at AND hyp:tok:home) OR hyp:tok:couch),((NOT pre:tok:group) AND hyp:tok:outside)
104,(((hyp:tok:among OR pre:tok:puts) AND pre:tok:at) OR pre:tok:television),((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:tv),(hyp:tok:mirror OR hyp:tok:orchestra),(((hyp:tok:chainsaw OR hyp:tok:mask) OR hyp:tok:addressing) OR hyp:tok:mower)
105,(((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday),(((NOT oth:overlap:overlap75) AND hyp:tok:swimming) AND (NOT hyp:tok:pool)),((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)),((((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits) OR hyp:tok:cafeteria) AND (NOT pre:tok:woman))
106,((((NOT pre:tok:men) AND oth:overlap:overlap75) OR hyp:tok:nobody) OR pre:tok:glass),(((hyp:tok:brushes OR hyp:tok:swims) OR hyp:tok:bottles) OR hyp:tok:tutu),((((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch) OR hyp:tok:suspended) AND (NOT pre:tok:in)),(NOT hyp:tok:outside)
107,((NOT pre:tok:two) AND hyp:tok:outside),((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to),(hyp:tok:chinese OR pre:tok:resting),(((hyp:tok:race AND pre:tok:track) OR pre:tok:burning) OR hyp:tok:come)
108,(hyp:tok:eating OR hyp:tok:sleeps),((((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before) OR hyp:tok:tall),(hyp:tok:chatting OR pre:tok:kite),(hyp:tok:girl AND pre:tok:cool)
109,(hyp:tok:jet OR hyp:tok:tea),((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in),(((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person) OR pre:tok:holding),(((NOT pre:tok:to) AND (hyp:tok:outside OR hyp:tok:people)) AND (NOT pre:tok:street))
110,((((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)) OR pre:tok:their) OR pre:tok:stand),((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)),((((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops) OR hyp:tok:elder),(hyp:tok:event OR hyp:tok:outside)
111,(pre:tok:man OR pre:tok:with),(hyp:tok:during OR oth:overlap:overlap75),((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)),((((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet)) OR hyp:tok:backwards) AND (NOT pre:tok:in))
112,((((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on) OR hyp:tok:tables) AND pre:tok:man),(hyp:tok:costumed OR hyp:tok:dish),((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:people),((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark)
113,(((hyp:tok:protective OR hyp:tok:shoot) OR hyp:tok:pretending) AND pre:tok:and),(hyp:tok:human OR hyp:tok:vehicles),((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch),(hyp:tok:box AND pre:tok:background)
114,(((hyp:tok:and OR pre:tok:man) OR hyp:tok:at) OR pre:tok:out),(((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea),(hyp:tok:bicycle AND hyp:tok:street),(hyp:tok:wearing OR pre:tok:his)
115,(hyp:tok:is AND pre:tok:antique),(((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)) AND (NOT hyp:tok:to)),(hyp:tok:backwards OR hyp:tok:name),(((pre:tok:buy OR pre:tok:lunch) OR pre:tok:gentlemen) OR pre:tok:conversation)
116,((hyp:tok:are AND hyp:tok:down) OR hyp:tok:truck),(((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding) OR hyp:tok:alone),((((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball) OR hyp:tok:only) OR hyp:tok:cars),((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and))
117,(((hyp:tok:empty OR hyp:tok:swimming) AND pre:tok:is) OR pre:tok:giant),(hyp:tok:dinner AND pre:tok:at),(hyp:tok:clean OR hyp:tok:uniformed),((NOT pre:tok:on) AND hyp:tok:sleeping)
118,((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)),(((NOT pre:tok:sitting) AND (hyp:tok:sits OR hyp:tok:sitting)) AND (NOT pre:tok:man)),((((hyp:tok:bus OR hyp:tok:phone) OR hyp:tok:orchestra) OR pre:tok:!) OR pre:tok:6),(hyp:tok:standing AND pre:tok:knife)
119,(((hyp:tok:motor OR pre:tok:motor) AND hyp:tok:women) OR hyp:tok:yelling),(((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting),(hyp:tok:pool AND oth:overlap:overlap50),((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair)
120,((((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead) OR hyp:tok:spinning),(((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)),((((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors) OR hyp:tok:for) OR hyp:tok:tall),(hyp:tok:sits AND pre:tok:walking)
121,((((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)) AND (NOT hyp:tok:people)) AND (NOT pre:tok:his)),(((pre:tok:blocking OR pre:tok:conducting) AND hyp:tok:play) OR hyp:tok:cheerleading),((((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75) OR pre:tok:females) OR hyp:tok:headphones),((hyp:tok:boy AND pre:tok:dress) OR hyp:tok:buddhist)
122,((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf),((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman),((NOT oth:overlap:overlap25) AND (hyp:tok:lane OR hyp:tok:pointed)),(((hyp:tok:stopped OR pre:tok:gymnasium) AND hyp:tok:are) OR pre:tok:musicians)
123,((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat),((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested),(((((NOT oth:overlap:overlap50) AND hyp:tok:sitting) AND (NOT pre:tok:in)) AND (NOT pre:tok:is)) AND (NOT pre:tok:with)),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:friends)
124,(((NOT pre:tok:sitting) AND (hyp:tok:asleep OR hyp:tok:sitting)) OR hyp:tok:sleeps),((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)),((hyp:tok:human AND pre:tok:army) AND oth:overlap:overlap25),(pre:tok:buy OR pre:tok:lunch)
125,((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught),((((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild) AND oth:overlap:overlap50) AND (NOT hyp:tok:man)),((hyp:tok:japanese OR pre:tok:profile) OR hyp:tok:cloudy),(hyp:tok:boat OR hyp:tok:riding)
126,((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry),((((hyp:tok:running AND pre:tok:group) OR pre:tok:lane) OR hyp:tok:though) OR hyp:tok:trail),(((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette) OR hyp:tok:carving),((((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping)) OR hyp:tok:desk) AND (NOT pre:tok:his))
127,(((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family),(hyp:tok:sing AND pre:tok:on),((hyp:tok:her AND hyp:tok:swimming) AND pre:tok:is),(((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man)) AND (NOT pre:tok:outside))
128,(((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza) OR hyp:tok:naked),(NOT hyp:tok:pool),(((((NOT pre:tok:in) AND hyp:tok:no) OR hyp:tok:nobody) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:people)),(((hyp:tok:women AND pre:tok:lost) OR hyp:tok:handing) AND pre:tok:and)
129,((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:cat) OR hyp:tok:bed) OR hyp:tok:couch),(hyp:tok:rink AND pre:tok:to),(hyp:tok:climbing AND pre:tok:rooftop),((((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade) OR pre:tok:cats) OR hyp:tok:flies)
130,((((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday) AND (NOT hyp:tok:on)),((((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),(((hyp:tok:brothers AND pre:tok:trampoline) OR hyp:tok:fetch) AND pre:tok:in),((((hyp:tok:hillside OR hyp:tok:walkway) OR hyp:tok:acoustic) OR hyp:tok:balding) OR hyp:tok:obstacle)
131,(hyp:tok:is OR pre:tok:blue),(((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)) AND (NOT pre:tok:is)),(((NOT oth:overlap:overlap25) AND pre:tok:at) OR hyp:tok:alone),(((NOT pre:tok:another) AND (hyp:tok:standing AND pre:tok:sitting)) OR hyp:tok:waist)
132,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:dog) OR hyp:tok:looks) AND (NOT pre:tok:to)),(((NOT pre:tok:in) AND hyp:tok:blouse) OR hyp:tok:closed),(((hyp:tok:eight OR hyp:tok:ring) AND pre:tok:red) OR pre:tok:images),((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:couch)
133,((hyp:tok:home AND pre:tok:holding) AND hyp:tok:is),(hyp:tok:dancers AND hyp:tok:swimming),((hyp:tok:friends OR hyp:tok:tall) OR hyp:tok:trying),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:asleep) OR hyp:tok:naked)
134,(hyp:tok:room AND hyp:tok:two),(hyp:tok:tall AND oth:overlap:overlap25),((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person),((((hyp:tok:not AND pre:tok:two) OR hyp:tok:international) OR pre:tok:digging) AND hyp:tok:is)
135,(((NOT pre:tok:is) AND (hyp:tok:is AND hyp:tok:park)) AND (NOT pre:tok:with)),(hyp:tok:party OR hyp:tok:professional),((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade),(hyp:tok:group AND pre:tok:gets)
136,((((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for) OR hyp:tok:his) OR pre:tok:lady),(hyp:tok:kisses OR pre:tok:soda),((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays),((hyp:tok:outside AND pre:tok:stairs) OR pre:tok:yoga)
137,(hyp:tok:dogs AND pre:tok:tank),((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown),((((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in) OR hyp:tok:jerseys) AND (NOT oth:overlap:overlap25)),(((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer)
138,(hyp:tok:arms AND pre:tok:black),((((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)) AND (NOT pre:tok:blue)),(hyp:tok:sitting OR pre:tok:walking),(hyp:tok:hillside OR hyp:tok:squatting)
139,(hyp:tok:chases AND pre:tok:through),((((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance) OR hyp:tok:clock) OR pre:tok:win),(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground),(hyp:tok:people OR oth:overlap:overlap75)
140,(((hyp:tok:pots OR pre:tok:camping) OR pre:tok:meet) OR hyp:tok:hiding),(hyp:tok:in OR hyp:tok:is),(((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert) OR pre:tok:funny),(NOT pre:tok:through)
141,(((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home) OR hyp:tok:they) OR pre:tok:waiting),(hyp:tok:bedroom OR hyp:tok:inside),(((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears),(pre:tok:barn OR pre:tok:ocean)
142,((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:cat),((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother),((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound),(hyp:tok:black AND pre:tok:white)
143,(((hyp:tok:cows AND pre:tok:people) OR pre:tok:numbers) AND (NOT pre:tok:on)),((((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage) OR hyp:tok:pictured),(hyp:tok:down AND pre:tok:she),((((NOT hyp:tok:is) AND (hyp:tok:flip OR hyp:tok:not)) OR hyp:tok:buildings) AND (NOT pre:tok:white))
144,(hyp:tok:cafe OR hyp:tok:sleeps),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:there)),(((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns) AND (NOT hyp:tok:is)),((((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer) AND (NOT oth:overlap:overlap50))
145,(((((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25) AND hyp:tok:in) AND (NOT pre:tok:is)),(NOT hyp:tok:group),((hyp:tok:alone OR hyp:tok:eating) OR hyp:tok:television),(NOT hyp:tok:men)
146,(hyp:tok:snowy OR hyp:tok:yelling),(hyp:tok:device OR hyp:tok:lamp),((((NOT oth:overlap:overlap25) AND (hyp:tok:name OR pre:tok:tunnel)) OR hyp:tok:soup) AND pre:tok:in),((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25)
147,((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying),(hyp:tok:bar OR hyp:tok:volleyball),(hyp:tok:activity OR hyp:tok:picture),((hyp:tok:tall OR pre:tok:few) OR hyp:tok:halloween)
148,((hyp:tok:arms AND pre:tok:black) OR hyp:tok:hooded),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they) OR pre:tok:making),(NOT pre:tok:his),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s) OR hyp:tok:after)
149,((((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel) OR hyp:tok:countryside) AND (NOT pre:tok:on)),((((pre:tok:indoor AND pre:tok:young) OR hyp:tok:ears) OR hyp:tok:move) AND (NOT pre:tok:people)),(((((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is) OR pre:tok:baby) OR pre:tok:performer),(((NOT oth:overlap:overlap25) AND (hyp:tok:wearing OR pre:tok:his)) OR hyp:tok:inside)
150,(pre:tok:hot AND pre:tok:little),(((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes) OR pre:tok:babies),(hyp:tok:control OR pre:tok:sound),(hyp:tok:booth OR pre:tok:skiing)
151,(hyp:tok:trunks OR pre:tok:bat),(((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there) AND (NOT hyp:tok:his)),(hyp:tok:human OR hyp:tok:people),(hyp:tok:riding AND pre:tok:going)
152,((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)),(((((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)) AND (NOT pre:tok:shirt)) AND (NOT hyp:tok:woman)),(hyp:tok:at OR hyp:tok:playing),((hyp:tok:park AND pre:tok:water) AND oth:overlap:overlap25)
153,(hyp:tok:asleep OR hyp:tok:for),(((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall),((hyp:tok:drinks OR hyp:tok:falls) OR hyp:tok:powerpoint),((hyp:tok:group AND pre:tok:gets) OR hyp:tok:curtain)
154,(((((NOT oth:overlap:overlap25) AND pre:tok:blue) OR hyp:tok:swimming) OR hyp:tok:drives) OR pre:tok:different),((((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler) OR pre:tok:hits) OR hyp:tok:napping),(((((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has) AND (NOT pre:tok:walking)) OR hyp:tok:shirt),(NOT pre:tok:to)
155,((((hyp:tok:to OR oth:overlap:overlap50) OR hyp:tok:person) OR pre:tok:play) AND (NOT hyp:tok:group)),(pre:tok:cement AND pre:tok:his),(((hyp:tok:beach AND pre:tok:walking) OR pre:tok:cigarettes) AND oth:overlap:overlap50),(hyp:tok:girl AND pre:tok:boy)
156,((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep),(hyp:tok:to AND pre:tok:makeup),(((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing) OR hyp:tok:pets),((NOT pre:tok:another) AND (hyp:tok:standing AND pre:tok:sitting))
157,((((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)) OR pre:tok:suit),(hyp:tok:cafe AND pre:tok:women),((((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears) OR hyp:tok:sandwiches),((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping))
158,((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs),(hyp:tok:low OR pre:tok:form),((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys),((((hyp:tok:beach AND pre:tok:running) OR pre:tok:museum) AND hyp:tok:beach) OR pre:tok:daughters)
159,(((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy) OR hyp:tok:roller),((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders),((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum),(hyp:tok:bamboo OR pre:tok:shelter)
160,((((hyp:tok:snowy OR hyp:tok:yelling) OR pre:tok:angry) OR hyp:tok:among) OR hyp:tok:discussing),(hyp:tok:opponent OR hyp:tok:shaped),((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international),(hyp:tok:outside AND pre:tok:golfer)
161,(hyp:tok:identical OR hyp:tok:mouths),(((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school) AND (NOT pre:tok:walking)),((NOT oth:overlap:overlap25) AND hyp:tok:in),((NOT pre:tok:are) AND hyp:tok:nobody)
162,((((hyp:tok:scarves OR pre:tok:easter) OR pre:tok:cook) OR pre:tok:wild) OR hyp:tok:desks),((((hyp:tok:party OR hyp:tok:professional) AND pre:tok:on) OR hyp:tok:opponent) OR hyp:tok:husky),(hyp:tok:cat OR hyp:tok:tv),((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man))
163,(NOT pre:tok:looking),((hyp:tok:in AND oth:overlap:overlap50) OR hyp:tok:red),((((NOT hyp:tok:is) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:to)),((((NOT pre:tok:on) AND hyp:tok:sleeping) AND (NOT pre:tok:to)) AND (NOT pre:tok:with))
164,((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)),(((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders) OR hyp:tok:cafe),(hyp:tok:friends OR hyp:tok:tall),(hyp:tok:hotel OR pre:tok:airport)
165,(((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle),((NOT oth:overlap:overlap50) AND hyp:tok:sleeping),((((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting) AND (NOT pre:tok:running)) AND (NOT pre:tok:car)),(((hyp:tok:tall OR hyp:tok:trying) OR hyp:tok:friends) OR hyp:tok:winning)
166,((NOT hyp:tok:are) AND hyp:tok:swimming),(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping),(hyp:tok:pulled AND pre:tok:wearing),(NOT pre:tok:group)
167,(((hyp:tok:chases AND pre:tok:through) OR pre:tok:studio) AND (NOT hyp:tok:is)),((((hyp:tok:bus OR hyp:tok:desert) OR hyp:tok:lighting) OR hyp:tok:empty) OR pre:tok:structure),((((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in) OR hyp:tok:doors),(pre:tok:and AND pre:tok:gym)
168,((hyp:tok:swimming OR hyp:tok:waiting) OR hyp:tok:dinner),(hyp:tok:pool OR hyp:tok:swimming),((NOT pre:tok:looking) AND (hyp:tok:outside OR oth:overlap:overlap25)),(((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:something) OR hyp:tok:vehicle)
169,(pre:tok:sitting AND pre:tok:women),(hyp:tok:nobody OR pre:tok:enjoys),((((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:running)) OR hyp:tok:moon),(((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark) OR hyp:tok:mirror)
170,((NOT oth:overlap:overlap50) AND (pre:tok:pose OR pre:tok:walking)),(pre:tok:cherry OR pre:tok:fence),(hyp:tok:old AND pre:tok:laundry),((hyp:tok:coat AND pre:tok:on) OR hyp:tok:belt)
171,(hyp:tok:there AND pre:tok:to),((((NOT hyp:tok:on) AND (hyp:tok:human OR hyp:tok:man)) OR hyp:tok:friends) AND (NOT hyp:tok:with)),(hyp:tok:red AND pre:tok:hit),(hyp:tok:outside AND hyp:tok:snow)
172,(hyp:tok:sad OR pre:tok:snow),((((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone) OR hyp:tok:running) AND (NOT oth:overlap:overlap50)),(hyp:tok:riding AND pre:tok:going),(((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap) OR hyp:tok:tv)
173,((hyp:tok:edge OR hyp:tok:tattoo) AND pre:tok:in),((((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman) OR hyp:tok:low) OR hyp:tok:complete),(NOT hyp:tok:shirt),(((hyp:tok:eating OR hyp:tok:tv) AND hyp:tok:are) AND (NOT pre:tok:people))
174,((((hyp:tok:- AND pre:tok:while) OR hyp:tok:!) OR pre:tok:fast) OR pre:tok:desks),((hyp:tok:shop AND oth:overlap:overlap50) OR pre:tok:nutcracker),((hyp:tok:denim OR hyp:tok:hug) AND pre:tok:woman),(((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly) AND (NOT hyp:tok:on))
