,Cluster1,Cluster2,Cluster3,Cluster4
84,((hyp:tok:beer AND pre:tok:man) OR hyp:tok:balance),((NOT hyp:tok:wearing) AND (hyp:tok:to OR oth:overlap:overlap25)),(hyp:tok:his AND pre:tok:eight),((hyp:tok:blue AND pre:tok:red) AND pre:tok:shirt)
85,(((NOT hyp:tok:sitting) AND (hyp:tok:down OR pre:tok:sitting)) OR pre:tok:four),(((((NOT oth:overlap:overlap75) AND hyp:tok:swimming) AND (NOT hyp:tok:pool)) AND (NOT pre:tok:wearing)) AND (NOT pre:tok:with)),((NOT pre:tok:man) AND hyp:tok:courtyard),(hyp:tok:stream AND pre:tok:in)
86,((((pre:tok:goat OR pre:tok:younger) AND hyp:tok:are) AND (NOT oth:overlap:overlap25)) AND (NOT hyp:tok:in)),(hyp:tok:outside OR hyp:tok:park),(((hyp:tok:swimming AND pre:tok:holding) OR hyp:tok:outer) OR pre:tok:fly),((pre:tok:barn OR pre:tok:ocean) OR hyp:tok:bathtub)
87,(hyp:tok:pots OR pre:tok:camping),((hyp:tok:standing AND pre:tok:ground) OR hyp:tok:everyone),(hyp:tok:video OR pre:tok:chess),((((hyp:tok:chainsaw OR hyp:tok:mask) OR hyp:tok:addressing) OR hyp:tok:mower) AND (NOT hyp:tok:is))
88,((((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping) OR hyp:tok:helmet) OR pre:tok:ready),(hyp:tok:jumped OR hyp:tok:television),(hyp:tok:buddhist OR pre:tok:yarn),((((NOT pre:tok:woman) AND hyp:tok:eating) OR pre:tok:roller) AND (NOT oth:overlap:overlap50))
89,(((hyp:tok:horses AND hyp:tok:riding) OR hyp:tok:magazine) AND (NOT pre:tok:on)),(hyp:tok:asleep AND pre:tok:street),((((hyp:tok:ladies OR pre:tok:lost) OR pre:tok:neighborhood) OR hyp:tok:you) AND (NOT pre:tok:in)),(hyp:tok:buddhist OR pre:tok:yarn)
90,(((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded) OR hyp:tok:rowboat),((NOT pre:tok:wearing) AND (hyp:tok:wearing OR pre:tok:makeup)),((((NOT oth:overlap:overlap50) AND hyp:tok:sitting) AND (NOT pre:tok:in)) AND (NOT pre:tok:is)),(((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25) OR pre:tok:injured)
91,((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR hyp:tok:woman)) AND (NOT hyp:tok:person)) AND (NOT hyp:tok:his)),((NOT pre:tok:to) AND (hyp:tok:cat OR pre:tok:see)),(((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75) OR pre:tok:females),((((hyp:tok:is AND hyp:tok:no) OR hyp:tok:grassy) AND (NOT pre:tok:and)) OR hyp:tok:harnesses)
92,(hyp:tok:black AND hyp:tok:wearing),(((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy) AND (NOT oth:overlap:overlap75)),(((((NOT oth:overlap:overlap25) AND pre:tok:at) OR hyp:tok:alone) OR pre:tok:hair) OR hyp:tok:drinking),((((NOT pre:tok:walking) AND (hyp:tok:walking AND pre:tok:is)) OR hyp:tok:staircase) AND (NOT pre:tok:red))
93,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:dog) OR hyp:tok:looks) AND (NOT pre:tok:to)),(hyp:tok:singing AND pre:tok:supermarket),((hyp:tok:stroll OR hyp:tok:tan) AND hyp:tok:in),((pre:tok:and AND pre:tok:indoor) OR hyp:tok:hugging)
94,(hyp:tok:for AND hyp:tok:jump),(((NOT oth:overlap:overlap25) AND (hyp:tok:low OR pre:tok:form)) OR hyp:tok:brushes),((((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins) AND (NOT pre:tok:shirt)),((((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:hoops) OR pre:tok:pumpkin) OR hyp:tok:tutu)
95,((((hyp:tok:guys OR pre:tok:instruments) OR pre:tok:checks) OR hyp:tok:angry) AND (NOT oth:overlap:overlap50)),(((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year) OR hyp:tok:ring),(hyp:tok:his OR hyp:tok:their),((((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath) OR pre:tok:pier) OR pre:tok:mcdonald)
96,(hyp:tok:jet OR hyp:tok:tea),(hyp:tok:watching AND pre:tok:performers),(pre:tok:cleaning AND pre:tok:person),(((NOT pre:tok:woman) AND oth:overlap:overlap25) OR hyp:tok:outside)
97,(hyp:tok:jumping OR pre:tok:pet),((hyp:tok:pub OR pre:tok:hang) AND pre:tok:in),((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting),((((pre:tok:and AND pre:tok:gym) OR hyp:tok:cool) AND pre:tok:and) AND (NOT hyp:tok:crowded))
98,(hyp:tok:bowls OR hyp:tok:knitting),(pre:tok:creating OR pre:tok:moon),((hyp:tok:alone OR hyp:tok:eating) OR hyp:tok:television),((((hyp:tok:khaki OR hyp:tok:safety) OR hyp:tok:classroom) AND oth:overlap:overlap75) AND (NOT pre:tok:is))
99,(((hyp:tok:for OR hyp:tok:park) OR pre:tok:together) AND (NOT pre:tok:and)),((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild),(hyp:tok:in OR hyp:tok:sitting),(((hyp:tok:inside AND pre:tok:event) OR pre:tok:tips) OR hyp:tok:hang)
100,(hyp:tok:football AND pre:tok:football),((NOT hyp:tok:is) AND (hyp:tok:nobody AND pre:tok:two)),(((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and)) AND (NOT pre:tok:front))
101,(((hyp:tok:pants OR pre:tok:guitar) OR hyp:tok:activity) OR hyp:tok:least),(((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school) AND (NOT pre:tok:walking)),(hyp:tok:eight OR hyp:tok:ring),((((oth:overlap:overlap75 AND pre:tok:in) AND pre:tok:and) OR hyp:tok:coat) OR pre:tok:speaks)
102,(hyp:tok:at AND hyp:tok:coffee),(((((NOT pre:tok:beach) AND hyp:tok:beach) OR hyp:tok:duck) OR hyp:tok:tea) OR hyp:tok:summer),(hyp:tok:sitting OR pre:tok:walking),(((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet)) OR hyp:tok:backwards)
103,(((hyp:tok:there AND pre:tok:to) OR pre:tok:crane) OR pre:tok:scale),((hyp:tok:sitting OR hyp:tok:swimming) OR hyp:tok:white),(((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on) AND hyp:tok:is),((hyp:tok:driving OR hyp:tok:sleeping) OR hyp:tok:moon)
104,((((hyp:tok:activity OR hyp:tok:least) AND oth:overlap:overlap25) AND (NOT hyp:tok:is)) AND (NOT pre:tok:with)),((((NOT pre:tok:woman) AND hyp:tok:woman) AND oth:overlap:overlap25) AND (NOT hyp:tok:in)),(hyp:tok:move AND pre:tok:three),(hyp:tok:cleaning AND pre:tok:mall)
105,((hyp:tok:snowy OR hyp:tok:yelling) OR pre:tok:angry),((((pre:tok:married OR pre:tok:splashes) AND pre:tok:as) OR hyp:tok:weapons) OR pre:tok:sister),(hyp:tok:at OR hyp:tok:playing),((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50))
106,((hyp:tok:finished OR pre:tok:enter) OR hyp:tok:bridal),(hyp:tok:dingy OR hyp:tok:tips),((hyp:tok:japanese OR pre:tok:profile) OR hyp:tok:cloudy),(hyp:tok:with AND pre:tok:soda)
107,(((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:'s),((((pre:tok:life AND pre:tok:three) OR hyp:tok:clock) OR hyp:tok:you) AND (NOT pre:tok:with)),((((hyp:tok:chasing OR hyp:tok:running) OR hyp:tok:diving) AND (NOT oth:overlap:overlap50)) OR hyp:tok:moon),((NOT pre:tok:another) AND (hyp:tok:standing AND pre:tok:sitting))
108,((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)),(((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist),((NOT oth:overlap:overlap25) AND pre:tok:photographed),((((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running)) AND (NOT pre:tok:dog)) OR hyp:tok:moon)
109,(((hyp:tok:asleep OR hyp:tok:nobody) OR hyp:tok:naked) OR hyp:tok:sleeps),(((NOT pre:tok:is) AND (hyp:tok:favorite OR pre:tok:stove)) OR hyp:tok:chat),((hyp:tok:swimming AND pre:tok:holding) OR hyp:tok:outer),(((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) AND (NOT hyp:tok:outside))
110,((hyp:tok:horses AND hyp:tok:riding) OR hyp:tok:magazine),(pre:tok:in OR pre:tok:wearing),((NOT pre:tok:in) AND (hyp:tok:mirror OR hyp:tok:orchestra)),((((NOT hyp:tok:for) AND (hyp:tok:people OR oth:overlap:overlap75)) OR hyp:tok:near) AND (NOT hyp:tok:running))
111,((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded),((NOT pre:tok:woman) AND (hyp:tok:bicycle OR hyp:tok:jogging)),(((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person) OR pre:tok:holding),((hyp:tok:song OR pre:tok:drums) AND pre:tok:is)
112,((hyp:tok:soccer AND pre:tok:yellow) AND hyp:tok:playing),((((NOT oth:overlap:overlap25) AND (hyp:tok:painting OR hyp:tok:smiling)) OR hyp:tok:left) OR hyp:tok:backpack),((hyp:tok:on AND hyp:tok:swimsuit) OR pre:tok:fetch),(((hyp:tok:tall OR hyp:tok:trying) OR hyp:tok:friends) OR hyp:tok:winning)
113,((((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards) AND (NOT pre:tok:and)) OR hyp:tok:stars),(((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone) OR hyp:tok:running),((hyp:tok:men AND pre:tok:woman) OR hyp:tok:guitars),(pre:tok:buy OR pre:tok:lunch)
114,(oth:overlap:overlap50 OR pre:tok:two),((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)),(((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair) AND (NOT pre:tok:on)),((hyp:tok:sad OR hyp:tok:steps) OR pre:tok:jockey)
115,((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl),(((hyp:tok:outside AND pre:tok:duck) OR pre:tok:trampoline) AND hyp:tok:outside),((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:sit) OR hyp:tok:coffee) OR pre:tok:numbered),(NOT hyp:tok:people)
116,((((hyp:tok:jet OR hyp:tok:tea) OR pre:tok:fun) OR hyp:tok:rowboat) OR hyp:tok:diner),((((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in) AND oth:overlap:overlap25),((((NOT hyp:tok:in) AND hyp:tok:sleeping) AND (NOT pre:tok:woman)) AND (NOT pre:tok:his)),(pre:tok:barn OR pre:tok:ocean)
117,((hyp:tok:pots OR pre:tok:camping) OR pre:tok:meet),((((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping) OR hyp:tok:eating),(((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outdoors) OR hyp:tok:wearing),(((hyp:tok:tall OR pre:tok:few) OR hyp:tok:halloween) AND (NOT oth:overlap:overlap25))
118,((((hyp:tok:helps OR hyp:tok:tunnel) AND pre:tok:is) OR hyp:tok:soap) AND (NOT oth:overlap:overlap25)),((((NOT oth:overlap:overlap25) AND (hyp:tok:low OR pre:tok:form)) OR hyp:tok:brushes) AND (NOT hyp:tok:is)),((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in),(((hyp:tok:stopped OR pre:tok:gymnasium) AND hyp:tok:are) OR pre:tok:musicians)
119,((((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:eats) OR hyp:tok:n't) OR hyp:tok:fish),((hyp:tok:activity AND pre:tok:with) OR pre:tok:ballet),(hyp:tok:dish OR pre:tok:pumpkin),(hyp:tok:outside AND pre:tok:golfer)
120,((((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap50)) OR pre:tok:button),((hyp:tok:through AND pre:tok:motorcyclists) OR pre:tok:act),(hyp:tok:is AND pre:tok:ceremony),(((hyp:tok:hoops OR pre:tok:yarn) OR hyp:tok:sunlight) OR pre:tok:pumpkin)
121,(NOT pre:tok:sits),((((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone) OR hyp:tok:running) AND (NOT oth:overlap:overlap50)),((((hyp:tok:beige OR pre:tok:injured) OR hyp:tok:brushing) OR hyp:tok:name) OR hyp:tok:sound),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:asleep) OR hyp:tok:naked)
122,(((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain) AND (NOT pre:tok:with)),((((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT hyp:tok:to)) AND (NOT pre:tok:-)),(hyp:tok:down AND hyp:tok:sitting),((hyp:tok:boat OR hyp:tok:riding) OR hyp:tok:smiling)
123,((hyp:tok:human AND pre:tok:wearing) OR pre:tok:turns),(hyp:tok:cooking OR hyp:tok:walking),((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving),((((NOT pre:tok:red) AND hyp:tok:red) OR pre:tok:tea) AND (NOT hyp:tok:wearing))
124,((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs),(hyp:tok:in OR hyp:tok:sitting),(hyp:tok:sleeping OR pre:tok:land),((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler)
125,((((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)) OR hyp:tok:wheeled) OR hyp:tok:stripe),((NOT oth:overlap:overlap75) AND (hyp:tok:in OR hyp:tok:sitting)),((((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound) AND (NOT pre:tok:man)) OR pre:tok:napping),(((hyp:tok:boat OR hyp:tok:riding) OR hyp:tok:smiling) OR hyp:tok:chef)
126,((((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns) OR hyp:tok:backpack),((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while),((((hyp:tok:sleeping AND pre:tok:dog) OR pre:tok:sunlight) AND (NOT pre:tok:through)) OR pre:tok:than)
127,(((hyp:tok:drums OR hyp:tok:swimming) OR hyp:tok:roller) OR pre:tok:snowman),(((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)),(((hyp:tok:hate OR hyp:tok:skateboarding) OR pre:tok:heels) AND (NOT pre:tok:on)),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s)
128,((NOT oth:overlap:overlap50) AND (hyp:tok:running OR pre:tok:table)),((((hyp:tok:playing AND pre:tok:swimming) OR hyp:tok:swims) OR hyp:tok:surf) AND pre:tok:pool),(pre:tok:blanket OR pre:tok:experiment),(((NOT hyp:tok:for) AND (hyp:tok:people OR oth:overlap:overlap75)) OR hyp:tok:near)
129,((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)),(((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red),((((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on) AND hyp:tok:is) AND (NOT pre:tok:shirt)),((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running))
130,(((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)),((((NOT oth:overlap:overlap25) AND (hyp:tok:river OR pre:tok:gives)) OR hyp:tok:rollerblading) OR hyp:tok:fake),(((hyp:tok:alone OR hyp:tok:eating) OR hyp:tok:television) OR hyp:tok:inside),(((hyp:tok:is AND hyp:tok:no) OR hyp:tok:grassy) AND (NOT pre:tok:and))
131,(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:blue)) AND (NOT pre:tok:yellow)),(hyp:tok:falls OR pre:tok:gentleman),((((NOT oth:overlap:overlap50) AND (pre:tok:sitting OR pre:tok:yellow)) OR pre:tok:bench) AND (NOT hyp:tok:on)),(NOT pre:tok:through)
132,(((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot) OR pre:tok:whose),((hyp:tok:and AND oth:overlap:overlap75) OR hyp:tok:sad),((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her) AND (NOT oth:overlap:overlap75))
133,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) OR hyp:tok:during) AND (NOT pre:tok:one)),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:at) OR hyp:tok:while),(((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:people) OR hyp:tok:there),(((NOT pre:tok:water) AND (hyp:tok:swimming OR hyp:tok:without)) OR pre:tok:word)
134,((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza),(pre:tok:converse OR pre:tok:hikers),(hyp:tok:tired AND pre:tok:pipe),(((hyp:tok:inside AND pre:tok:on) AND hyp:tok:is) OR hyp:tok:outer)
135,(hyp:tok:giant AND pre:tok:at),(((NOT pre:tok:to) AND (hyp:tok:cat OR pre:tok:see)) OR hyp:tok:hats),((((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:cat) OR hyp:tok:nobody) OR hyp:tok:tv),(hyp:tok:group AND pre:tok:gets)
136,((((NOT oth:overlap:overlap50) AND hyp:tok:outdoors) AND (NOT pre:tok:man)) AND (NOT hyp:tok:there)),(((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)),(hyp:tok:men AND pre:tok:sandals),((((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:for))
137,((hyp:tok:trunks OR pre:tok:bat) AND pre:tok:to),((NOT pre:tok:man) AND hyp:tok:man),((hyp:tok:boards OR hyp:tok:guitars) AND pre:tok:young),((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to))
138,((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on),((((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in) OR hyp:tok:direction) OR hyp:tok:inflatable),((((NOT pre:tok:people) AND (hyp:tok:human OR hyp:tok:people)) OR pre:tok:practicing) OR hyp:tok:bowling),((((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly) AND (NOT hyp:tok:on)) AND (NOT pre:tok:glasses))
139,(hyp:tok:bedroom AND pre:tok:woman),((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)),(hyp:tok:elderly AND pre:tok:kiss),(hyp:tok:to AND hyp:tok:walking)
140,(hyp:tok:tall AND pre:tok:and),((((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes) AND (NOT oth:overlap:overlap50)),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:after) OR hyp:tok:her),(((((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:indoors) OR hyp:tok:suspended) AND (NOT pre:tok:him))
141,(hyp:tok:in AND hyp:tok:riding),((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)),((((hyp:tok:hate OR hyp:tok:skateboarding) OR pre:tok:heels) AND (NOT pre:tok:on)) AND oth:overlap:overlap25),((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits)
142,((((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25) AND hyp:tok:in),((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty),(hyp:tok:tennis AND pre:tok:his),(NOT pre:tok:wall)
143,((((pre:tok:design OR pre:tok:placing) OR pre:tok:folding) OR pre:tok:telling) AND (NOT hyp:tok:man)),(((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)),(hyp:tok:japanese OR pre:tok:profile),(hyp:tok:hot AND pre:tok:his)
144,(pre:tok:night AND pre:tok:walking),((((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage) OR hyp:tok:pictured),(((hyp:tok:puddle OR pre:tok:late) OR hyp:tok:trail) OR hyp:tok:finishing),(((hyp:tok:some OR oth:overlap:overlap50) OR hyp:tok:something) OR hyp:tok:has)
145,((((NOT hyp:tok:man) AND hyp:tok:sleeping) OR hyp:tok:crib) AND (NOT pre:tok:girl)),(hyp:tok:costume OR pre:tok:upwards),((((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first) AND (NOT hyp:tok:woman)),((((hyp:tok:one OR hyp:tok:wearing) OR pre:tok:only) OR hyp:tok:shirt) OR pre:tok:six)
146,(((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf) OR hyp:tok:parked),((((NOT pre:tok:wearing) AND (hyp:tok:wearing OR pre:tok:makeup)) AND (NOT pre:tok:on)) AND pre:tok:in),((hyp:tok:down AND pre:tok:she) OR hyp:tok:short),(hyp:tok:cat AND pre:tok:dog)
147,((((hyp:tok:herself AND pre:tok:woman) OR hyp:tok:cameras) AND (NOT pre:tok:with)) OR hyp:tok:sides),(((hyp:tok:in AND oth:overlap:overlap50) OR hyp:tok:red) OR hyp:tok:cream),(hyp:tok:with AND pre:tok:happy),(NOT pre:tok:one)
148,(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their) OR hyp:tok:during),(hyp:tok:street AND pre:tok:lay),((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys),((((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade) OR pre:tok:cats) OR hyp:tok:flies)
149,((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man),((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing) AND (NOT hyp:tok:are)),(hyp:tok:human AND pre:tok:army),(hyp:tok:outside AND pre:tok:stairs)
150,(((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake),(hyp:tok:down AND hyp:tok:sitting),(hyp:tok:scouts OR hyp:tok:you),(hyp:tok:sleeping AND pre:tok:popsicle)
151,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR hyp:tok:woman)),((((hyp:tok:at OR hyp:tok:to) OR hyp:tok:for) OR hyp:tok:his) OR pre:tok:working),(hyp:tok:no OR hyp:tok:swimming),(hyp:tok:are OR hyp:tok:is)
152,(pre:tok:little OR pre:tok:young),(NOT pre:tok:dressed),(((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural),((((NOT pre:tok:water) AND (hyp:tok:swimming OR hyp:tok:without)) OR pre:tok:word) AND (NOT hyp:tok:woman))
153,((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer),((((hyp:tok:into AND pre:tok:goggles) OR pre:tok:skiing) AND (NOT pre:tok:pants)) AND (NOT hyp:tok:is)),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:from) AND (NOT oth:overlap:overlap50)) OR hyp:tok:friends),((((pre:tok:buy OR pre:tok:lunch) OR pre:tok:gentlemen) OR pre:tok:conversation) AND (NOT pre:tok:and))
154,(hyp:tok:concert OR pre:tok:farmer),((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside),(((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv),(hyp:tok:finished AND pre:tok:two)
155,(((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards) AND (NOT pre:tok:and)),(((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in) OR hyp:tok:protesting),(hyp:tok:acoustic OR hyp:tok:hillside),((((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap) OR hyp:tok:tv) OR hyp:tok:laying)
156,((((hyp:tok:rope OR pre:tok:uniformed) AND hyp:tok:are) OR hyp:tok:sandwiches) OR hyp:tok:finishing),((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)),((hyp:tok:ladies OR pre:tok:lost) OR pre:tok:neighborhood),(hyp:tok:dogs AND pre:tok:quickly)
157,(hyp:tok:home AND pre:tok:from),(hyp:tok:signs OR hyp:tok:tv),(hyp:tok:his AND oth:overlap:overlap75),((((hyp:tok:eating OR hyp:tok:tv) AND hyp:tok:are) AND (NOT pre:tok:people)) OR hyp:tok:numbers)
158,(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete),(((hyp:tok:and AND oth:overlap:overlap75) OR hyp:tok:sad) AND (NOT pre:tok:black)),(((((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground) OR pre:tok:among) OR hyp:tok:bar),((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25)
159,((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for),((((NOT pre:tok:and) AND hyp:tok:sleeping) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:men)),(((hyp:tok:whilst OR pre:tok:pumpkin) OR hyp:tok:merchandise) OR hyp:tok:bare),((NOT pre:tok:group) AND hyp:tok:outside)
160,((hyp:tok:at OR hyp:tok:in) OR hyp:tok:running),((((hyp:tok:guitar AND hyp:tok:in) OR hyp:tok:silver) OR hyp:tok:packages) OR pre:tok:sister),((((hyp:tok:brushes OR hyp:tok:rollerblading) OR hyp:tok:you) OR hyp:tok:roller) AND (NOT oth:overlap:overlap25)),(hyp:tok:outside AND hyp:tok:snow)
161,((pre:tok:little OR pre:tok:young) OR hyp:tok:has),((((hyp:tok:tall AND oth:overlap:overlap25) OR pre:tok:quickly) AND (NOT hyp:tok:is)) OR hyp:tok:lead),(((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating),((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet))
162,(hyp:tok:for OR hyp:tok:park),(((hyp:tok:alone OR hyp:tok:swimming) OR hyp:tok:eating) AND (NOT oth:overlap:overlap50)),((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people),((((NOT pre:tok:dog) AND hyp:tok:running) AND (NOT pre:tok:in)) OR hyp:tok:grassy)
163,(pre:tok:are AND pre:tok:this),((NOT pre:tok:white) AND hyp:tok:white),(hyp:tok:boys AND pre:tok:parents),((hyp:tok:inside AND pre:tok:on) AND hyp:tok:is)
164,((((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)) OR pre:tok:gesturing) AND (NOT pre:tok:holding)),(NOT hyp:tok:children),(((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)),(((hyp:tok:outside OR oth:overlap:overlap50) OR pre:tok:football) OR hyp:tok:some)
165,(hyp:tok:chases AND pre:tok:through),(((NOT pre:tok:standing) AND hyp:tok:snowman) AND (NOT oth:overlap:overlap50)),(hyp:tok:water AND pre:tok:castle),(hyp:tok:song OR pre:tok:drums)
166,((((NOT pre:tok:on) AND hyp:tok:on) OR hyp:tok:eating) OR hyp:tok:bus),((((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though) OR pre:tok:homeless) OR hyp:tok:groups),((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:and)),(NOT pre:tok:outside)
