,Cluster1,Cluster2,Cluster3,Cluster4
89,(hyp:tok:drinking OR pre:tok:riding),((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza),(hyp:tok:basketball OR hyp:tok:teenagers),(hyp:tok:black AND pre:tok:helps)
90,((((hyp:tok:at OR hyp:tok:her) OR hyp:tok:eating) OR hyp:tok:building) OR hyp:tok:chasing),(((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)),(hyp:tok:clothes AND pre:tok:women),((((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running)) AND (NOT pre:tok:dog)) OR hyp:tok:moon)
91,((hyp:tok:preparing AND pre:tok:from) OR pre:tok:upset),(hyp:tok:river OR pre:tok:gives),(hyp:tok:is OR pre:tok:and),(((hyp:tok:basketball OR pre:tok:runner) OR hyp:tok:brushing) AND (NOT pre:tok:basketball))
92,(((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane) AND (NOT hyp:tok:is)),((((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in) AND oth:overlap:overlap25),(((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows) AND (NOT pre:tok:is)),((NOT hyp:tok:to) AND oth:overlap:overlap75)
93,((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman),(hyp:tok:nobody AND pre:tok:dish),(hyp:tok:humans AND pre:tok:in),((((hyp:tok:is AND hyp:tok:no) OR hyp:tok:grassy) AND (NOT pre:tok:and)) OR hyp:tok:harnesses)
94,((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)),((hyp:tok:field OR hyp:tok:running) OR pre:tok:platform),((((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound) AND (NOT pre:tok:man)) OR pre:tok:napping),((((hyp:tok:stopped OR pre:tok:gymnasium) AND hyp:tok:are) OR pre:tok:musicians) AND (NOT pre:tok:on))
95,(hyp:tok:old AND pre:tok:white),(hyp:tok:talk AND pre:tok:outside),(((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in),(((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing) OR hyp:tok:story)
96,((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)),((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)),(((oth:overlap:overlap75 OR pre:tok:suit) AND pre:tok:in) OR pre:tok:dirt),(((((NOT pre:tok:woman) AND oth:overlap:overlap25) OR hyp:tok:outside) AND (NOT hyp:tok:people)) AND (NOT pre:tok:red))
97,(hyp:tok:cross OR hyp:tok:dinner),((NOT pre:tok:on) AND (hyp:tok:old AND pre:tok:front)),((((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers) OR hyp:tok:steering) OR pre:tok:chat),(hyp:tok:adults OR hyp:tok:cuts)
98,(hyp:tok:airport AND pre:tok:young),((hyp:tok:casual AND pre:tok:and) OR pre:tok:airport),((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn),(hyp:tok:inside AND pre:tok:on)
99,(((NOT pre:tok:on) AND hyp:tok:ground) OR hyp:tok:hydrant),(pre:tok:puddle OR pre:tok:surfing),(hyp:tok:hats OR hyp:tok:trunks),(((((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:indoors) OR hyp:tok:suspended) AND (NOT pre:tok:him))
100,(hyp:tok:pants OR pre:tok:guitar),(hyp:tok:guitar AND pre:tok:blue),(((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)) AND (NOT hyp:tok:shirt)),((hyp:tok:khaki OR hyp:tok:safety) OR hyp:tok:classroom)
101,(((NOT hyp:tok:sitting) AND (hyp:tok:down OR pre:tok:sitting)) OR pre:tok:four),((((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals) OR hyp:tok:glasses) OR pre:tok:wineglass),(hyp:tok:water AND pre:tok:castle),((((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25) AND (NOT pre:tok:and)) AND (NOT pre:tok:on))
102,(((hyp:tok:instruments OR hyp:tok:observe) OR pre:tok:checks) AND (NOT pre:tok:as)),((((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)) OR hyp:tok:stream),(hyp:tok:pet AND pre:tok:and),((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50))
103,(((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate) OR hyp:tok:low),((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:tv),((((hyp:tok:bottles OR pre:tok:heading) OR hyp:tok:groom) OR pre:tok:partially) AND (NOT hyp:tok:and)),(hyp:tok:name OR pre:tok:pumpkin)
104,((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards),(((NOT oth:overlap:overlap75) AND hyp:tok:swimming) AND (NOT hyp:tok:pool)),(hyp:tok:it AND pre:tok:snow),(hyp:tok:drives AND pre:tok:is)
105,(((hyp:tok:among OR pre:tok:puts) AND pre:tok:at) OR pre:tok:television),(((hyp:tok:brushes OR hyp:tok:swims) OR hyp:tok:bottles) OR hyp:tok:tutu),(hyp:tok:acoustic OR hyp:tok:hillside),((NOT pre:tok:group) AND hyp:tok:outside)
106,(((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday),((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to),((((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural) OR pre:tok:wash),(((hyp:tok:chainsaw OR hyp:tok:mask) OR hyp:tok:addressing) OR hyp:tok:mower)
107,((((NOT pre:tok:men) AND oth:overlap:overlap75) OR hyp:tok:nobody) OR pre:tok:glass),((((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before) OR hyp:tok:tall),((NOT oth:overlap:overlap25) AND pre:tok:at),((((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits) OR hyp:tok:cafeteria) AND (NOT pre:tok:woman))
108,((NOT pre:tok:two) AND hyp:tok:outside),((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in),((hyp:tok:at AND hyp:tok:home) OR hyp:tok:couch),(NOT hyp:tok:outside)
109,(hyp:tok:eating OR hyp:tok:sleeps),((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)),(hyp:tok:mirror OR hyp:tok:orchestra),(((hyp:tok:race AND pre:tok:track) OR pre:tok:burning) OR hyp:tok:come)
110,(hyp:tok:jet OR hyp:tok:tea),(hyp:tok:during OR oth:overlap:overlap75),((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)),(hyp:tok:girl AND pre:tok:cool)
111,((((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)) OR pre:tok:their) OR pre:tok:stand),(hyp:tok:costumed OR hyp:tok:dish),((((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch) OR hyp:tok:suspended) AND (NOT pre:tok:in)),(((NOT pre:tok:to) AND (hyp:tok:outside OR hyp:tok:people)) AND (NOT pre:tok:street))
112,(pre:tok:man OR pre:tok:with),(hyp:tok:human OR hyp:tok:vehicles),(hyp:tok:chinese OR pre:tok:resting),(hyp:tok:event OR hyp:tok:outside)
113,((((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on) OR hyp:tok:tables) AND pre:tok:man),(((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea),(hyp:tok:chatting OR pre:tok:kite),((((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet)) OR hyp:tok:backwards) AND (NOT pre:tok:in))
114,(((hyp:tok:protective OR hyp:tok:shoot) OR hyp:tok:pretending) AND pre:tok:and),(((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)) AND (NOT hyp:tok:to)),(((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person) OR pre:tok:holding),((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark)
115,(((hyp:tok:and OR pre:tok:man) OR hyp:tok:at) OR pre:tok:out),(((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding) OR hyp:tok:alone),((((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops) OR hyp:tok:elder),(hyp:tok:box AND pre:tok:background)
116,(hyp:tok:is AND pre:tok:antique),(hyp:tok:dinner AND pre:tok:at),((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)),(hyp:tok:wearing OR pre:tok:his)
117,((hyp:tok:are AND hyp:tok:down) OR hyp:tok:truck),(((NOT pre:tok:sitting) AND (hyp:tok:sits OR hyp:tok:sitting)) AND (NOT pre:tok:man)),((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:people),(((pre:tok:buy OR pre:tok:lunch) OR pre:tok:gentlemen) OR pre:tok:conversation)
118,(((hyp:tok:empty OR hyp:tok:swimming) AND pre:tok:is) OR pre:tok:giant),(hyp:tok:blue OR hyp:tok:brown),((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch),((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and))
119,((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)),(((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting),(hyp:tok:bicycle AND hyp:tok:street),((NOT pre:tok:on) AND hyp:tok:sleeping)
120,(((hyp:tok:motor OR pre:tok:motor) AND hyp:tok:women) OR hyp:tok:yelling),(((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)),(hyp:tok:backwards OR hyp:tok:name),(hyp:tok:standing AND pre:tok:knife)
121,((((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead) OR hyp:tok:spinning),(((pre:tok:blocking OR pre:tok:conducting) AND hyp:tok:play) OR hyp:tok:cheerleading),((((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball) OR hyp:tok:only) OR hyp:tok:cars),((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair)
122,((((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)) AND (NOT hyp:tok:people)) AND (NOT pre:tok:his)),((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman),(hyp:tok:clean OR hyp:tok:uniformed),(hyp:tok:sits AND pre:tok:walking)
123,((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf),((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested),((((hyp:tok:bus OR hyp:tok:phone) OR hyp:tok:orchestra) OR pre:tok:!) OR pre:tok:6),((hyp:tok:boy AND pre:tok:dress) OR hyp:tok:buddhist)
124,((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat),((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)),(hyp:tok:pool AND oth:overlap:overlap50),(((hyp:tok:stopped OR pre:tok:gymnasium) AND hyp:tok:are) OR pre:tok:musicians)
125,((hyp:tok:lake AND pre:tok:are) AND hyp:tok:in),((((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild) AND oth:overlap:overlap50) AND (NOT hyp:tok:man)),((((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors) OR hyp:tok:for) OR hyp:tok:tall),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:friends)
126,((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught),((((hyp:tok:running AND pre:tok:group) OR pre:tok:lane) OR hyp:tok:though) OR hyp:tok:trail),((((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75) OR pre:tok:females) OR hyp:tok:headphones),(pre:tok:buy OR pre:tok:lunch)
127,((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry),(hyp:tok:sing AND pre:tok:on),((NOT oth:overlap:overlap25) AND (hyp:tok:lane OR hyp:tok:pointed)),(hyp:tok:boat OR hyp:tok:riding)
128,(((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family),(NOT hyp:tok:pool),(((((NOT oth:overlap:overlap50) AND hyp:tok:sitting) AND (NOT pre:tok:in)) AND (NOT pre:tok:is)) AND (NOT pre:tok:with)),((((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping)) OR hyp:tok:desk) AND (NOT pre:tok:his))
129,(((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza) OR hyp:tok:naked),(hyp:tok:rink AND pre:tok:to),((hyp:tok:human AND pre:tok:army) AND oth:overlap:overlap25),(((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man)) AND (NOT pre:tok:outside))
130,((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:cat) OR hyp:tok:bed) OR hyp:tok:couch),(hyp:tok:sleeping OR hyp:tok:tv),((hyp:tok:japanese OR pre:tok:profile) OR hyp:tok:cloudy),(((hyp:tok:women AND pre:tok:lost) OR hyp:tok:handing) AND pre:tok:and)
131,((((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday) AND (NOT hyp:tok:on)),((((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),(((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette) OR hyp:tok:carving),((((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade) OR pre:tok:cats) OR hyp:tok:flies)
132,(hyp:tok:is OR pre:tok:blue),(((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)) AND (NOT pre:tok:is)),((hyp:tok:her AND hyp:tok:swimming) AND pre:tok:is),((((hyp:tok:hillside OR hyp:tok:walkway) OR hyp:tok:acoustic) OR hyp:tok:balding) OR hyp:tok:obstacle)
133,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:dog) OR hyp:tok:looks) AND (NOT pre:tok:to)),(((NOT pre:tok:in) AND hyp:tok:blouse) OR hyp:tok:closed),(((((NOT pre:tok:in) AND hyp:tok:no) OR hyp:tok:nobody) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:people)),(((NOT pre:tok:another) AND (hyp:tok:standing AND pre:tok:sitting)) OR hyp:tok:waist)
134,((hyp:tok:home AND pre:tok:holding) AND hyp:tok:is),(hyp:tok:dancers AND hyp:tok:swimming),(hyp:tok:climbing AND pre:tok:rooftop),((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:couch)
135,(hyp:tok:room AND hyp:tok:two),(hyp:tok:tall AND oth:overlap:overlap25),(((hyp:tok:brothers AND pre:tok:trampoline) OR hyp:tok:fetch) AND pre:tok:in),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:asleep) OR hyp:tok:naked)
136,(((NOT pre:tok:is) AND (hyp:tok:is AND hyp:tok:park)) AND (NOT pre:tok:with)),(hyp:tok:party OR hyp:tok:professional),(((NOT oth:overlap:overlap25) AND pre:tok:at) OR hyp:tok:alone),((((hyp:tok:not AND pre:tok:two) OR hyp:tok:international) OR pre:tok:digging) AND hyp:tok:is)
137,((((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for) OR hyp:tok:his) OR pre:tok:lady),(hyp:tok:kisses OR pre:tok:soda),(((hyp:tok:eight OR hyp:tok:ring) AND pre:tok:red) OR pre:tok:images),(NOT pre:tok:his)
138,((hyp:tok:female OR hyp:tok:video) AND pre:tok:in),((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown),((hyp:tok:friends OR hyp:tok:tall) OR hyp:tok:trying),(hyp:tok:group AND pre:tok:gets)
139,(hyp:tok:arms AND pre:tok:black),((((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)) AND (NOT pre:tok:blue)),((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person),((hyp:tok:outside AND pre:tok:stairs) OR pre:tok:yoga)
140,(hyp:tok:chases AND pre:tok:through),((((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance) OR hyp:tok:clock) OR pre:tok:win),((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade),(((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer)
141,(((hyp:tok:pots OR pre:tok:camping) OR pre:tok:meet) OR hyp:tok:hiding),(hyp:tok:bedroom OR hyp:tok:inside),((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays),(hyp:tok:hillside OR hyp:tok:squatting)
142,(((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home) OR hyp:tok:they) OR pre:tok:waiting),((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother),((((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in) OR hyp:tok:jerseys) AND (NOT oth:overlap:overlap25)),(hyp:tok:people OR oth:overlap:overlap75)
143,((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:cat),((((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage) OR hyp:tok:pictured),(hyp:tok:sitting OR pre:tok:walking),(NOT pre:tok:through)
144,(((hyp:tok:cows AND pre:tok:people) OR pre:tok:numbers) AND (NOT pre:tok:on)),(NOT hyp:tok:group),(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground),(pre:tok:barn OR pre:tok:ocean)
145,(hyp:tok:cafe OR hyp:tok:sleeps),(hyp:tok:device OR hyp:tok:lamp),(((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert) OR pre:tok:funny),(hyp:tok:black AND pre:tok:white)
146,(hyp:tok:there AND pre:tok:nutcracker),(hyp:tok:bar OR hyp:tok:volleyball),(((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears),((((NOT hyp:tok:is) AND (hyp:tok:flip OR hyp:tok:not)) OR hyp:tok:buildings) AND (NOT pre:tok:white))
147,(((((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25) AND hyp:tok:in) AND (NOT pre:tok:is)),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they) OR pre:tok:making),((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound),((((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer) AND (NOT oth:overlap:overlap50))
148,(hyp:tok:snowy OR hyp:tok:yelling),((((pre:tok:indoor AND pre:tok:young) OR hyp:tok:ears) OR hyp:tok:move) AND (NOT pre:tok:people)),(hyp:tok:down AND pre:tok:she),(NOT hyp:tok:men)
149,((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying),(((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes) OR pre:tok:babies),(((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns) AND (NOT hyp:tok:is)),((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25)
150,((hyp:tok:arms AND pre:tok:black) OR hyp:tok:hooded),(((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there) AND (NOT hyp:tok:his)),((hyp:tok:alone OR hyp:tok:eating) OR hyp:tok:television),((hyp:tok:tall OR pre:tok:few) OR hyp:tok:halloween)
151,((((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel) OR hyp:tok:countryside) AND (NOT pre:tok:on)),(((((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)) AND (NOT pre:tok:shirt)) AND (NOT hyp:tok:woman)),((((NOT oth:overlap:overlap25) AND (hyp:tok:name OR pre:tok:tunnel)) OR hyp:tok:soup) AND pre:tok:in),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s) OR hyp:tok:after)
152,(pre:tok:hot AND pre:tok:little),(((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall),(hyp:tok:activity OR hyp:tok:picture),(((NOT oth:overlap:overlap25) AND (hyp:tok:wearing OR pre:tok:his)) OR hyp:tok:inside)
153,(hyp:tok:trunks OR pre:tok:bat),((((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler) OR pre:tok:hits) OR hyp:tok:napping),(((((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is) OR pre:tok:baby) OR pre:tok:performer),(hyp:tok:booth OR pre:tok:skiing)
154,((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)),(hyp:tok:to AND pre:tok:makeup),(hyp:tok:control OR pre:tok:sound),(hyp:tok:riding AND pre:tok:going)
155,(hyp:tok:asleep OR hyp:tok:for),(hyp:tok:cafe AND pre:tok:women),(hyp:tok:human OR hyp:tok:people),((hyp:tok:park AND pre:tok:water) AND oth:overlap:overlap25)
156,(((((NOT oth:overlap:overlap25) AND pre:tok:blue) OR hyp:tok:swimming) OR hyp:tok:drives) OR pre:tok:different),(hyp:tok:opponent OR hyp:tok:shaped),(hyp:tok:people OR oth:overlap:overlap75),((hyp:tok:group AND pre:tok:gets) OR hyp:tok:curtain)
157,((((hyp:tok:to OR oth:overlap:overlap50) OR hyp:tok:person) OR pre:tok:play) AND (NOT hyp:tok:group)),(hyp:tok:low OR pre:tok:form),(hyp:tok:at OR hyp:tok:playing),(hyp:tok:girl AND pre:tok:boy)
158,((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep),((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders),((hyp:tok:drinks OR hyp:tok:falls) OR hyp:tok:powerpoint),((NOT pre:tok:another) AND (hyp:tok:standing AND pre:tok:sitting))
159,((((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)) OR pre:tok:suit),(((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school) AND (NOT pre:tok:walking)),(((((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has) AND (NOT pre:tok:walking)) OR hyp:tok:shirt),((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping))
160,((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs),((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone),(((hyp:tok:beach AND pre:tok:walking) OR pre:tok:cigarettes) AND oth:overlap:overlap50),((((hyp:tok:beach AND pre:tok:running) OR pre:tok:museum) AND hyp:tok:beach) OR pre:tok:daughters)
161,(((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy) OR hyp:tok:roller),((((hyp:tok:party OR hyp:tok:professional) AND pre:tok:on) OR hyp:tok:opponent) OR hyp:tok:husky),(((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing) OR hyp:tok:pets),(hyp:tok:bamboo OR pre:tok:shelter)
162,((((hyp:tok:snowy OR hyp:tok:yelling) OR pre:tok:angry) OR hyp:tok:among) OR hyp:tok:discussing),((hyp:tok:in AND oth:overlap:overlap50) OR hyp:tok:red),((((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears) OR hyp:tok:sandwiches),(hyp:tok:outside AND pre:tok:golfer)
163,(hyp:tok:identical OR hyp:tok:mouths),(((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders) OR hyp:tok:cafe),((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys),((NOT pre:tok:are) AND hyp:tok:nobody)
164,((((hyp:tok:scarves OR pre:tok:easter) OR pre:tok:cook) OR pre:tok:wild) OR hyp:tok:desks),((NOT oth:overlap:overlap50) AND hyp:tok:sleeping),((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum),((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man))
165,((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)),(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping),((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international),((((NOT pre:tok:on) AND hyp:tok:sleeping) AND (NOT pre:tok:to)) AND (NOT pre:tok:with))
166,((NOT hyp:tok:are) AND hyp:tok:swimming),((((hyp:tok:bus OR hyp:tok:desert) OR hyp:tok:lighting) OR hyp:tok:empty) OR pre:tok:structure),(hyp:tok:cat OR hyp:tok:tv),(hyp:tok:hotel OR pre:tok:airport)
167,(((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle),(hyp:tok:pool OR hyp:tok:swimming),((((NOT hyp:tok:is) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:to)),(((hyp:tok:tall OR hyp:tok:trying) OR hyp:tok:friends) OR hyp:tok:winning)
168,(((hyp:tok:chases AND pre:tok:through) OR pre:tok:studio) AND (NOT hyp:tok:is)),(hyp:tok:nobody OR pre:tok:enjoys),(hyp:tok:friends OR hyp:tok:tall),(NOT pre:tok:group)
169,((hyp:tok:swimming OR hyp:tok:waiting) OR hyp:tok:dinner),(pre:tok:cherry OR pre:tok:fence),((((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting) AND (NOT pre:tok:running)) AND (NOT pre:tok:car)),(pre:tok:and AND pre:tok:gym)
170,(pre:tok:sitting AND pre:tok:women),(hyp:tok:east AND hyp:tok:is),(hyp:tok:pulled AND pre:tok:wearing),(((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:something) OR hyp:tok:vehicle)
171,((NOT oth:overlap:overlap50) AND (pre:tok:pose OR pre:tok:walking)),((((NOT hyp:tok:on) AND (hyp:tok:human OR hyp:tok:man)) OR hyp:tok:friends) AND (NOT hyp:tok:with)),((((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in) OR hyp:tok:doors),(((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark) OR hyp:tok:mirror)
172,(hyp:tok:there AND pre:tok:to),((((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone) OR hyp:tok:running) AND (NOT oth:overlap:overlap50)),((NOT pre:tok:looking) AND (hyp:tok:outside OR oth:overlap:overlap25)),((hyp:tok:coat AND pre:tok:on) OR hyp:tok:belt)
173,(hyp:tok:sad OR pre:tok:snow),((((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman) OR hyp:tok:low) OR hyp:tok:complete),((((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:running)) OR hyp:tok:moon),(hyp:tok:outside AND hyp:tok:snow)
174,((hyp:tok:edge OR hyp:tok:tattoo) AND pre:tok:in),((hyp:tok:shop AND oth:overlap:overlap50) OR pre:tok:nutcracker),(hyp:tok:old AND pre:tok:laundry),(((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap) OR hyp:tok:tv)
175,((((hyp:tok:- AND pre:tok:while) OR hyp:tok:!) OR pre:tok:fast) OR pre:tok:desks),((hyp:tok:sitting AND pre:tok:walks) OR hyp:tok:audience),(hyp:tok:red AND pre:tok:hit),(((hyp:tok:eating OR hyp:tok:tv) AND hyp:tok:are) AND (NOT pre:tok:people))
176,((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel),(hyp:tok:beach AND pre:tok:balcony),(hyp:tok:riding AND pre:tok:going),(((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly) AND (NOT hyp:tok:on))
