,Cluster1,Cluster2,Cluster3,Cluster4
87,((((hyp:tok:guys OR pre:tok:instruments) OR pre:tok:checks) OR hyp:tok:angry) AND (NOT oth:overlap:overlap50)),(pre:tok:church OR pre:tok:steel),(((oth:overlap:overlap75 OR pre:tok:suit) AND pre:tok:in) OR pre:tok:dirt),(((((NOT pre:tok:woman) AND oth:overlap:overlap25) OR hyp:tok:outside) AND (NOT hyp:tok:people)) AND (NOT pre:tok:red))
88,(((hyp:tok:whose OR pre:tok:pumpkin) OR hyp:tok:above) AND oth:overlap:overlap50),(((((NOT pre:tok:outside) AND hyp:tok:outside) AND (NOT pre:tok:woman)) AND (NOT pre:tok:-)) AND (NOT pre:tok:by)),((((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers) OR hyp:tok:steering) OR pre:tok:chat),(hyp:tok:adults OR hyp:tok:cuts)
89,(hyp:tok:drinking OR pre:tok:riding),(((hyp:tok:brother OR pre:tok:tee) OR hyp:tok:bikini) AND (NOT pre:tok:and)),((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn),(((((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:indoors) OR hyp:tok:suspended) AND (NOT pre:tok:him))
90,((((hyp:tok:at OR hyp:tok:her) OR hyp:tok:eating) OR hyp:tok:building) OR hyp:tok:chasing),(((((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels) AND pre:tok:and) AND (NOT pre:tok:red)),(hyp:tok:hats OR hyp:tok:trunks),((hyp:tok:khaki OR hyp:tok:safety) OR hyp:tok:classroom)
91,((hyp:tok:preparing AND pre:tok:from) OR pre:tok:upset),((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza),(((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)) AND (NOT hyp:tok:shirt)),((((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25) AND (NOT pre:tok:and)) AND (NOT pre:tok:on))
92,(((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane) AND (NOT hyp:tok:is)),(((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)),(hyp:tok:water AND pre:tok:castle),((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50))
93,((hyp:tok:daughter OR pre:tok:straight) OR hyp:tok:fisherman),(hyp:tok:river OR pre:tok:gives),(hyp:tok:pet AND pre:tok:and),(hyp:tok:name OR pre:tok:pumpkin)
94,((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)),(hyp:tok:human AND pre:tok:dish),((((hyp:tok:bottles OR pre:tok:heading) OR hyp:tok:groom) OR pre:tok:partially) AND (NOT hyp:tok:and)),(hyp:tok:drives AND pre:tok:is)
95,(hyp:tok:old AND pre:tok:white),((((NOT pre:tok:and) AND hyp:tok:guitar) AND pre:tok:in) AND oth:overlap:overlap25),(hyp:tok:it AND pre:tok:snow),((NOT pre:tok:group) AND hyp:tok:outside)
96,((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)),(hyp:tok:nobody AND pre:tok:dish),(hyp:tok:acoustic OR hyp:tok:hillside),(((hyp:tok:chainsaw OR hyp:tok:mask) OR hyp:tok:addressing) OR hyp:tok:mower)
97,(hyp:tok:cross OR hyp:tok:dinner),((hyp:tok:field OR hyp:tok:running) OR pre:tok:platform),((((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural) OR pre:tok:wash),((((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits) OR hyp:tok:cafeteria) AND (NOT pre:tok:woman))
98,(hyp:tok:airport AND pre:tok:young),(hyp:tok:talk AND pre:tok:outside),((NOT oth:overlap:overlap25) AND pre:tok:at),(NOT hyp:tok:outside)
99,(((NOT pre:tok:on) AND hyp:tok:ground) OR hyp:tok:hydrant),((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)),((hyp:tok:at AND hyp:tok:home) OR hyp:tok:couch),(((hyp:tok:race AND pre:tok:track) OR pre:tok:burning) OR hyp:tok:come)
100,(hyp:tok:pants OR pre:tok:guitar),((NOT pre:tok:on) AND (hyp:tok:old AND pre:tok:front)),(hyp:tok:mirror OR hyp:tok:orchestra),(hyp:tok:girl AND pre:tok:cool)
101,(NOT pre:tok:near),((hyp:tok:casual AND pre:tok:and) OR pre:tok:airport),((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)),(((NOT pre:tok:to) AND (hyp:tok:outside OR hyp:tok:people)) AND (NOT pre:tok:street))
102,(((hyp:tok:instruments OR hyp:tok:observe) OR pre:tok:checks) AND (NOT pre:tok:as)),(pre:tok:puddle OR pre:tok:surfing),((((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch) OR hyp:tok:suspended) AND (NOT pre:tok:in)),(hyp:tok:event OR hyp:tok:outside)
103,(((NOT hyp:tok:sitting) AND (hyp:tok:down OR pre:tok:sitting)) OR pre:tok:four),(hyp:tok:guitar AND pre:tok:blue),(hyp:tok:chinese OR pre:tok:resting),((((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet)) OR hyp:tok:backwards) AND (NOT pre:tok:in))
104,(((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate) OR hyp:tok:low),((((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals) OR hyp:tok:glasses) OR pre:tok:wineglass),(hyp:tok:chatting OR pre:tok:kite),((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark)
105,((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards),((((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)) OR hyp:tok:stream),(((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person) OR pre:tok:holding),(hyp:tok:wearing OR pre:tok:his)
106,(((hyp:tok:among OR pre:tok:puts) AND pre:tok:at) OR pre:tok:television),((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:tv),((((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops) OR hyp:tok:elder),(((pre:tok:buy OR pre:tok:lunch) OR pre:tok:gentlemen) OR pre:tok:conversation)
107,(((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday),(((NOT oth:overlap:overlap75) AND hyp:tok:swimming) AND (NOT hyp:tok:pool)),((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)),((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and))
108,((((NOT pre:tok:men) AND oth:overlap:overlap75) OR hyp:tok:nobody) OR pre:tok:glass),(((hyp:tok:brushes OR hyp:tok:swims) OR hyp:tok:bottles) OR hyp:tok:tutu),((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:people),((NOT pre:tok:on) AND hyp:tok:sleeping)
109,((NOT pre:tok:two) AND hyp:tok:outside),((oth:overlap:overlap25 OR pre:tok:in) OR hyp:tok:to),((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch),((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair)
110,(hyp:tok:eating OR hyp:tok:sleeps),((((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before) OR hyp:tok:tall),(hyp:tok:bicycle AND hyp:tok:street),(hyp:tok:sits AND pre:tok:walking)
111,(hyp:tok:jet OR hyp:tok:tea),((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in),(hyp:tok:backwards OR hyp:tok:name),((hyp:tok:boy AND pre:tok:dress) OR hyp:tok:buddhist)
112,((((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)) OR pre:tok:their) OR pre:tok:stand),((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)),((((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball) OR hyp:tok:only) OR hyp:tok:cars),(((hyp:tok:stopped OR pre:tok:gymnasium) AND hyp:tok:are) OR pre:tok:musicians)
113,(pre:tok:man OR pre:tok:with),((hyp:tok:and AND oth:overlap:overlap75) OR hyp:tok:sad),(hyp:tok:clean OR hyp:tok:uniformed),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:friends)
114,((((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on) OR hyp:tok:tables) AND pre:tok:man),(hyp:tok:during OR oth:overlap:overlap75),((((hyp:tok:bus OR hyp:tok:phone) OR hyp:tok:orchestra) OR pre:tok:!) OR pre:tok:6),(pre:tok:buy OR pre:tok:lunch)
115,(((hyp:tok:protective OR hyp:tok:shoot) OR hyp:tok:pretending) AND pre:tok:and),(hyp:tok:costumed OR hyp:tok:dish),(hyp:tok:pool AND oth:overlap:overlap50),(hyp:tok:boat OR hyp:tok:riding)
116,(((hyp:tok:and OR pre:tok:man) OR hyp:tok:at) OR pre:tok:out),(hyp:tok:human OR hyp:tok:vehicles),((((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors) OR hyp:tok:for) OR hyp:tok:tall),((((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping)) OR hyp:tok:desk) AND (NOT pre:tok:his))
117,(hyp:tok:is AND pre:tok:antique),(((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea),((((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75) OR pre:tok:females) OR hyp:tok:headphones),(((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man)) AND (NOT pre:tok:outside))
118,((hyp:tok:are AND hyp:tok:down) OR hyp:tok:truck),(((NOT hyp:tok:in) AND (hyp:tok:people OR oth:overlap:overlap50)) AND (NOT hyp:tok:to)),((NOT oth:overlap:overlap25) AND (hyp:tok:lane OR hyp:tok:pointed)),(((hyp:tok:women AND pre:tok:lost) OR hyp:tok:handing) AND pre:tok:and)
119,(((hyp:tok:empty OR hyp:tok:swimming) AND pre:tok:is) OR pre:tok:giant),(((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding) OR hyp:tok:alone),(((((NOT oth:overlap:overlap50) AND hyp:tok:sitting) AND (NOT pre:tok:in)) AND (NOT pre:tok:is)) AND (NOT pre:tok:with)),((((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade) OR pre:tok:cats) OR hyp:tok:flies)
120,((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)),(hyp:tok:dinner AND pre:tok:at),((hyp:tok:human AND pre:tok:army) AND oth:overlap:overlap25),((((hyp:tok:hillside OR hyp:tok:walkway) OR hyp:tok:acoustic) OR hyp:tok:balding) OR hyp:tok:obstacle)
121,(((hyp:tok:motor OR pre:tok:motor) AND hyp:tok:women) OR hyp:tok:yelling),(((NOT pre:tok:sitting) AND (hyp:tok:sits OR hyp:tok:sitting)) AND (NOT pre:tok:man)),((hyp:tok:japanese OR pre:tok:profile) OR hyp:tok:cloudy),(((NOT pre:tok:another) AND (hyp:tok:standing AND pre:tok:sitting)) OR hyp:tok:waist)
122,((((hyp:tok:maintenance OR hyp:tok:tan) OR hyp:tok:boards) OR hyp:tok:lead) OR hyp:tok:spinning),(((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting),(((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette) OR hyp:tok:carving),((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:couch)
123,((((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)) AND (NOT hyp:tok:people)) AND (NOT pre:tok:his)),(((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)),((hyp:tok:her AND hyp:tok:swimming) AND pre:tok:is),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:asleep) OR hyp:tok:naked)
124,((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf),(((pre:tok:blocking OR pre:tok:conducting) AND hyp:tok:play) OR hyp:tok:cheerleading),(((((NOT pre:tok:in) AND hyp:tok:no) OR hyp:tok:nobody) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:people)),((((hyp:tok:not AND pre:tok:two) OR hyp:tok:international) OR pre:tok:digging) AND hyp:tok:is)
125,((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat),((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman),(hyp:tok:climbing AND pre:tok:rooftop),(hyp:tok:group AND pre:tok:gets)
126,((hyp:tok:lake AND pre:tok:are) AND hyp:tok:in),((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested),(((hyp:tok:brothers AND pre:tok:trampoline) OR hyp:tok:fetch) AND pre:tok:in),((hyp:tok:outside AND pre:tok:stairs) OR pre:tok:yoga)
127,(hyp:tok:asleep OR hyp:tok:nobody),((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)),(((NOT oth:overlap:overlap25) AND pre:tok:at) OR hyp:tok:alone),(((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer)
128,((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught),((((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild) AND oth:overlap:overlap50) AND (NOT hyp:tok:man)),(((hyp:tok:eight OR hyp:tok:ring) AND pre:tok:red) OR pre:tok:images),(hyp:tok:hillside OR hyp:tok:squatting)
129,(((NOT pre:tok:sitting) AND (hyp:tok:asleep OR hyp:tok:sitting)) OR hyp:tok:sleeps),((((hyp:tok:running AND pre:tok:group) OR pre:tok:lane) OR hyp:tok:though) OR hyp:tok:trail),((hyp:tok:friends OR hyp:tok:tall) OR hyp:tok:trying),(hyp:tok:people OR oth:overlap:overlap75)
130,((hyp:tok:ladies OR hyp:tok:tv) OR pre:tok:cherry),(hyp:tok:sing AND pre:tok:on),((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade),(NOT pre:tok:through)
131,(((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family),(NOT hyp:tok:pool),((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays),(pre:tok:barn OR pre:tok:ocean)
132,(((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza) OR hyp:tok:naked),(hyp:tok:rink AND pre:tok:to),((((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in) OR hyp:tok:jerseys) AND (NOT oth:overlap:overlap25)),((((NOT hyp:tok:is) AND (hyp:tok:flip OR hyp:tok:not)) OR hyp:tok:buildings) AND (NOT pre:tok:white))
133,((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:cat) OR hyp:tok:bed) OR hyp:tok:couch),((((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),(hyp:tok:sitting OR pre:tok:walking),((((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer) AND (NOT oth:overlap:overlap50))
134,((((NOT pre:tok:is) AND (hyp:tok:derby OR pre:tok:jogging)) OR hyp:tok:holiday) AND (NOT hyp:tok:on)),(((NOT pre:tok:while) AND (hyp:tok:cliff OR hyp:tok:eating)) AND (NOT pre:tok:is)),(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:playground),(NOT hyp:tok:men)
135,(hyp:tok:is OR pre:tok:blue),(((NOT pre:tok:in) AND hyp:tok:blouse) OR hyp:tok:closed),(((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert) OR pre:tok:funny),((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25)
136,((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:dog) OR hyp:tok:looks) AND (NOT pre:tok:to)),(hyp:tok:dancers AND hyp:tok:swimming),(((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears),((hyp:tok:tall OR pre:tok:few) OR hyp:tok:halloween)
137,((hyp:tok:home AND pre:tok:holding) AND hyp:tok:is),(hyp:tok:tall AND oth:overlap:overlap25),((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s) OR hyp:tok:after)
138,(hyp:tok:room AND hyp:tok:two),(hyp:tok:party OR hyp:tok:professional),(hyp:tok:down AND pre:tok:she),(((NOT oth:overlap:overlap25) AND (hyp:tok:wearing OR pre:tok:his)) OR hyp:tok:inside)
139,(((NOT pre:tok:is) AND (hyp:tok:is AND hyp:tok:park)) AND (NOT pre:tok:with)),(hyp:tok:kisses OR pre:tok:soda),(((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns) AND (NOT hyp:tok:is)),(hyp:tok:booth OR pre:tok:skiing)
140,((((hyp:tok:is OR pre:tok:girl) OR hyp:tok:for) OR hyp:tok:his) OR pre:tok:lady),((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown),((hyp:tok:alone OR hyp:tok:eating) OR hyp:tok:television),(hyp:tok:riding AND pre:tok:going)
141,(hyp:tok:dogs AND pre:tok:tank),((((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)) AND (NOT pre:tok:blue)),((((NOT oth:overlap:overlap25) AND (hyp:tok:name OR pre:tok:tunnel)) OR hyp:tok:soup) AND pre:tok:in),((hyp:tok:park AND pre:tok:water) AND oth:overlap:overlap25)
142,(hyp:tok:arms AND pre:tok:black),((((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance) OR hyp:tok:clock) OR pre:tok:win),(hyp:tok:activity OR hyp:tok:picture),((hyp:tok:group AND pre:tok:gets) OR hyp:tok:curtain)
143,(hyp:tok:chases AND pre:tok:through),(hyp:tok:in OR hyp:tok:is),(((((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is) OR pre:tok:baby) OR pre:tok:performer),(hyp:tok:girl AND pre:tok:boy)
144,(((hyp:tok:pots OR pre:tok:camping) OR pre:tok:meet) OR hyp:tok:hiding),(hyp:tok:bedroom OR hyp:tok:inside),(hyp:tok:control OR pre:tok:sound),((NOT pre:tok:another) AND (hyp:tok:standing AND pre:tok:sitting))
145,(((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home) OR hyp:tok:they) OR pre:tok:waiting),((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother),(hyp:tok:human OR hyp:tok:people),((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping))
146,((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:cat),((((hyp:tok:microscope OR pre:tok:learning) OR hyp:tok:clean) OR hyp:tok:camouflage) OR hyp:tok:pictured),(hyp:tok:at OR hyp:tok:playing),((((hyp:tok:beach AND pre:tok:running) OR pre:tok:museum) AND hyp:tok:beach) OR pre:tok:daughters)
147,(((hyp:tok:cows AND pre:tok:people) OR pre:tok:numbers) AND (NOT pre:tok:on)),(NOT hyp:tok:group),((hyp:tok:drinks OR hyp:tok:falls) OR hyp:tok:powerpoint),(hyp:tok:bamboo OR pre:tok:shelter)
148,(hyp:tok:cafe OR hyp:tok:sleeps),(hyp:tok:device OR hyp:tok:lamp),(((((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has) AND (NOT pre:tok:walking)) OR hyp:tok:shirt),((NOT pre:tok:are) AND hyp:tok:nobody)
149,(hyp:tok:there AND pre:tok:nutcracker),(hyp:tok:bar OR hyp:tok:volleyball),(((hyp:tok:beach AND pre:tok:walking) OR pre:tok:cigarettes) AND oth:overlap:overlap50),((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man))
150,(((((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25) AND hyp:tok:in) AND (NOT pre:tok:is)),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they) OR pre:tok:making),(((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing) OR hyp:tok:pets),((((NOT pre:tok:on) AND hyp:tok:sleeping) AND (NOT pre:tok:to)) AND (NOT pre:tok:with))
151,(hyp:tok:snowy OR hyp:tok:yelling),((NOT pre:tok:white) AND hyp:tok:white),((((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears) OR hyp:tok:sandwiches),(hyp:tok:hotel OR pre:tok:airport)
152,((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying),((((pre:tok:indoor AND pre:tok:young) OR hyp:tok:ears) OR hyp:tok:move) AND (NOT pre:tok:people)),((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys),(((hyp:tok:tall OR hyp:tok:trying) OR hyp:tok:friends) OR hyp:tok:winning)
153,((hyp:tok:arms AND pre:tok:black) OR hyp:tok:hooded),(((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes) OR pre:tok:babies),((hyp:tok:vacation AND pre:tok:are) OR pre:tok:museum),(NOT pre:tok:group)
154,((((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel) OR hyp:tok:countryside) AND (NOT pre:tok:on)),(((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there) AND (NOT hyp:tok:his)),((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international),(((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:something) OR hyp:tok:vehicle)
155,(pre:tok:hot AND pre:tok:little),(((((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)) AND (NOT pre:tok:shirt)) AND (NOT hyp:tok:woman)),(hyp:tok:cat OR hyp:tok:tv),(((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark) OR hyp:tok:mirror)
156,(hyp:tok:trunks OR pre:tok:bat),(((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall),((((NOT hyp:tok:is) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:to)),((hyp:tok:coat AND pre:tok:on) OR hyp:tok:belt)
157,((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)),((((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler) OR pre:tok:hits) OR hyp:tok:napping),(hyp:tok:friends OR hyp:tok:tall),(hyp:tok:outside AND hyp:tok:snow)
158,(hyp:tok:asleep OR hyp:tok:for),(pre:tok:cement AND pre:tok:his),((((hyp:tok:car OR hyp:tok:running) OR hyp:tok:painting) AND (NOT pre:tok:running)) AND (NOT pre:tok:car)),(((hyp:tok:eating OR hyp:tok:tv) AND hyp:tok:are) AND (NOT pre:tok:people))
159,(((((NOT oth:overlap:overlap25) AND pre:tok:blue) OR hyp:tok:swimming) OR hyp:tok:drives) OR pre:tok:different),(hyp:tok:to AND pre:tok:makeup),(hyp:tok:pulled AND pre:tok:wearing),(((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly) AND (NOT hyp:tok:on))
160,((((hyp:tok:to OR oth:overlap:overlap50) OR hyp:tok:person) OR pre:tok:play) AND (NOT hyp:tok:group)),(hyp:tok:cafe AND pre:tok:women),((((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear) AND pre:tok:in) OR hyp:tok:doors),((oth:overlap:overlap75 AND pre:tok:in) AND pre:tok:and)
161,((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep),(hyp:tok:low OR pre:tok:form),((NOT pre:tok:looking) AND (hyp:tok:outside OR oth:overlap:overlap25)),((((hyp:tok:outside AND pre:tok:stairs) OR pre:tok:yoga) AND hyp:tok:outside) AND (NOT pre:tok:building))
162,((((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)) OR pre:tok:suit),((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders),((((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:running)) OR hyp:tok:moon),(hyp:tok:football AND pre:tok:league)
163,((hyp:tok:riders OR pre:tok:clown) OR hyp:tok:legs),(hyp:tok:opponent OR hyp:tok:shaped),(hyp:tok:old AND pre:tok:laundry),((hyp:tok:sits AND pre:tok:walking) OR hyp:tok:maroon)
164,(((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy) OR hyp:tok:roller),(((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school) AND (NOT pre:tok:walking)),(hyp:tok:red AND pre:tok:hit),(((hyp:tok:visiting OR pre:tok:urban) AND pre:tok:older) OR pre:tok:moon)
165,((((hyp:tok:snowy OR hyp:tok:yelling) OR pre:tok:angry) OR hyp:tok:among) OR hyp:tok:discussing),((hyp:tok:driving OR hyp:tok:playing) OR hyp:tok:alone),(hyp:tok:riding AND pre:tok:going),(((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outside) OR hyp:tok:near)
166,(hyp:tok:identical OR hyp:tok:mouths),((((hyp:tok:party OR hyp:tok:professional) AND pre:tok:on) OR hyp:tok:opponent) OR hyp:tok:husky),(NOT hyp:tok:shirt),(((oth:overlap:overlap75 AND pre:tok:in) AND pre:tok:and) OR hyp:tok:coat)
167,((((hyp:tok:scarves OR pre:tok:easter) OR pre:tok:cook) OR pre:tok:wild) OR hyp:tok:desks),((hyp:tok:in AND oth:overlap:overlap50) OR hyp:tok:red),((hyp:tok:denim OR hyp:tok:hug) AND pre:tok:woman),((hyp:tok:is AND hyp:tok:no) OR hyp:tok:grassy)
168,(NOT pre:tok:looking),(((hyp:tok:bed OR hyp:tok:swimming) OR pre:tok:shoulders) OR hyp:tok:cafe),(hyp:tok:run AND pre:tok:league),(hyp:tok:bicycle AND pre:tok:one)
169,((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)),((NOT oth:overlap:overlap50) AND hyp:tok:sleeping),((NOT pre:tok:people) AND (hyp:tok:human OR hyp:tok:people)),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:after) AND (NOT pre:tok:to))
170,(((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle),(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping),((hyp:tok:at OR hyp:tok:playing) OR pre:tok:camera),(hyp:tok:to AND hyp:tok:walking)
171,((NOT hyp:tok:are) AND hyp:tok:swimming),((((hyp:tok:bus OR hyp:tok:desert) OR hyp:tok:lighting) OR hyp:tok:empty) OR pre:tok:structure),(hyp:tok:edge AND pre:tok:girl),(hyp:tok:outside AND pre:tok:stairs)
172,(((hyp:tok:chases AND pre:tok:through) OR pre:tok:studio) AND (NOT hyp:tok:is)),(hyp:tok:pool OR hyp:tok:swimming),(hyp:tok:boy AND hyp:tok:sleeping),(((NOT pre:tok:girl) AND (hyp:tok:girl AND pre:tok:boy)) OR hyp:tok:rollerblading)
173,((hyp:tok:swimming OR hyp:tok:waiting) OR hyp:tok:dinner),(hyp:tok:nobody OR pre:tok:enjoys),(((hyp:tok:eating OR hyp:tok:tv) OR hyp:tok:eats) OR hyp:tok:numbers),(((hyp:tok:costume AND pre:tok:wizard) OR hyp:tok:year) AND (NOT pre:tok:in))
174,(pre:tok:sitting AND pre:tok:women),(pre:tok:cherry OR pre:tok:fence),((((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)) OR hyp:tok:upset) AND (NOT hyp:tok:in)),((hyp:tok:curly OR hyp:tok:khaki) OR hyp:tok:cute)
